Policy,Iteration,Total Requests,Cache Hit Ratio,Latency,Hop Reduction
MRU,90,720,73.33333333333333,4.520018895467122e-07,-0.9333333333333333
MRU,91,728,72.52747252747253,4.50309816297594e-07,-0.9615384615384615
MRU,92,736,71.73913043478261,4.473587741022525e-07,-0.9891304347826086
MRU,93,744,72.04301075268818,4.486371112126176e-07,-0.978494623655914
MRU,94,752,71.27659574468085,4.454496059011906e-07,-1.0053191489361701
MRU,95,760,70.52631578947368,4.426429146214535e-07,-1.0315789473684212
MRU,96,768,70.83333333333334,4.426886638005575e-07,-1.0208333333333333
MRU,97,776,71.1340206185567,4.4426967188255075e-07,-1.0103092783505154
MRU,98,784,71.42857142857143,4.464266251544563e-07,-1.0
MRU,99,792,71.71717171717171,4.46733802255958e-07,-0.98989898989899
MRU,100,800,71.0,4.44948673248291e-07,-1.015
