Policy,Iteration,Total Requests,Cache Hit Ratio,Latency,Hop Reduction
FACR,73,584,67.12328767123287,4.3029654515932684e-07,-1.150684931506849
FACR,74,592,66.21621621621621,4.2810633375838e-07,-1.1824324324324325
FACR,75,600,66.66666666666666,4.295508066813151e-07,-1.1666666666666667
FACR,76,608,65.78947368421053,4.289965880544562e-07,-1.1973684210526316
FACR,77,616,66.23376623376623,4.303919804560674e-07,-1.1818181818181819
FACR,78,624,66.66666666666666,4.30605350396572e-07,-1.1666666666666667
FACR,79,632,67.08860759493672,4.3194505232798905e-07,-1.1518987341772151
FACR,80,640,67.5,4.321336746215821e-07,-1.1375
FACR,81,648,67.90123456790124,4.3231763957459254e-07,-1.1234567901234567
FACR,82,656,68.29268292682927,4.317702316656345e-07,-1.1097560975609757
FACR,83,664,67.46987951807229,4.2979975780808787e-07,-1.1385542168674698
FACR,84,672,67.85714285714286,4.3035972686040967e-07,-1.125
FACR,85,680,68.23529411764706,4.2985467349781705e-07,-1.1117647058823528
FACR,86,688,67.44186046511628,4.2658905650294103e-07,-1.1395348837209303
FACR,87,696,67.81609195402298,4.3196239690671025e-07,-1.1264367816091954
FACR,88,704,67.04545454545455,4.304403608495539e-07,-1.1534090909090908
FACR,89,712,66.29213483146067,4.2727824007527213e-07,-1.1797752808988764
