num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,LMM-1,400,13.102803819444443,2.3326529690841618,13.012153211805542,2.246202534218125,0.5988236166965936,0.11960074078414426
4,LMM-2,400,13.068003472222221,2.3580104175000733,12.902936631944431,2.101459918018013,0.6028688560000642,0.11257115514883338
6,LMM-1,400,12.189270833333332,2.160075388405171,12.138354166666653,2.0597165476129002,0.5806496750876246,0.12328747026419148
6,LMM-2,400,12.085755208333332,2.2392175250175996,12.034701822916654,2.134963475218745,0.5914217549254671,0.10857366563358298
8,LMM-1,400,11.060625,1.8589091853490316,11.064572916666656,1.773733115933215,0.5951393907627278,0.12891227277882794
8,LMM-2,400,10.9455078125,1.9307696905995158,10.949701171874988,1.8405819508999026,0.6101487616382321,0.11138580590829063
10,LMM-1,400,10.14484375,1.760030189794685,10.18907031249999,1.679658316911777,0.6197101091866114,0.12568789535561267
10,LMM-2,400,9.945425347222221,1.9016576332558524,9.999622829861101,1.8137918813585985,0.646623368278524,0.11149223825752132
