iteration,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,2,LMM-1,4,8.666666666666668,1.1288514320120058,8.783333333333337,1.0724088604114057,0.7364551805667198,0.023801381579439382
1,2,LMM-2,4,8.489583333333334,1.3078206930912883,8.61510416666667,1.2424296584367243,0.7453017578383905,0.033562271983292105
1,4,LMM-1,4,8.71875,1.0782633767879826,8.832812499999992,1.0243502079485827,0.6874645379360953,0.009012341083956918
1,4,LMM-2,4,8.411458333333334,1.2891756053073007,8.540885416666658,1.2247168250419345,0.7015070505235717,0.025301443140681844
1,6,LMM-1,4,8.73263888888889,1.0692358653020144,8.846006944444426,1.015774072036912,0.6443027249884834,0.0147999413889332
1,6,LMM-2,4,8.21875,1.436556151491785,8.353993055555538,1.3691960114378297,0.6811897401981792,0.04110317227604515
1,8,LMM-1,4,8.697916666666668,1.0926581852172355,8.813020833333317,1.038025275956371,0.6264375451608424,0.02644501184643032
1,8,LMM-2,4,8.255208333333334,1.3281249999999998,8.39244791666665,1.2617187499999973,0.6580131640168965,0.0421738430170632
2,2,LMM-1,4,9.21875,1.4640883468903099,9.307812500000004,1.3908839295457955,0.7659360709900123,0.04857515764911095
2,2,LMM-2,4,9.1875,1.5039011769394957,9.278125000000005,1.4287061180925222,0.7670193202386518,0.050080945169668045
2,4,LMM-1,4,9.484375,1.276573018622515,9.560156249999991,1.2127443676913883,0.690070343842496,0.046657473342920155
2,4,LMM-2,4,9.401041666666666,1.3407488287800218,9.480989583333324,1.2737113873410197,0.694567395883968,0.046949387678864196
2,6,LMM-1,4,9.493055555555555,1.269808329805898,9.568402777777758,1.2063179133156012,0.6483543340148586,0.05452991033788766
2,6,LMM-2,4,9.288194444444445,1.443688871561449,9.373784722222203,1.3715044279833741,0.6639622395816751,0.06310782143860563
2,8,LMM-1,4,9.5,1.2596847048192479,9.574999999999982,1.1967004695782835,0.6183889873092778,0.05528030429012493
2,8,LMM-2,4,9.317708333333332,1.3818779209979684,9.40182291666665,1.3127840249480673,0.6307388902707198,0.04839261172077593
3,2,LMM-1,4,9.484375,1.6493485009028734,9.560156250000006,1.5668810758577314,0.7185526510926319,0.02362390043244987
3,2,LMM-2,4,9.270833333333332,1.838652321976918,9.357291666666672,1.7467197058780735,0.7335071902500649,0.03373039761657653
3,4,LMM-1,4,9.59375,1.5716054137056439,9.66406249999999,1.4930251430203598,0.6710008770582513,0.023561686029072902
3,4,LMM-2,4,9.3984375,1.7373110002871535,9.47851562499999,1.6504454502727934,0.6876093936983683,0.028834416144666416
3,6,LMM-1,4,9.619791666666668,1.5364759885991275,9.688802083333313,1.459652189169167,0.6326199217622038,0.0240421595229375
3,6,LMM-2,4,9.36111111111111,1.790616617361285,9.443055555555535,1.701085786493217,0.6536080427482056,0.026990512563759995
3,8,LMM-1,4,9.651041666666666,1.4950275655903473,9.718489583333316,1.420276187310828,0.5999530928454082,0.02460086378385381
3,8,LMM-2,4,9.274739583333332,1.7796859567047743,9.36100260416665,1.6907016588695325,0.6310358737431899,0.03060850193340002
