iteration,seed,num_publishers,num_users,lmm,avg_hops,avg_delay,avg_success_rate
2,101,6,2,LMM-2,21.5,43.811565817855566,0.708442512103738
2,101,6,4,LMM-1,20.75,42.40955856807655,0.5123378234536926
2,101,6,4,LMM-2,19.675,40.17016851212641,0.5417215187064259
2,101,6,6,LMM-1,19.166666666666668,39.36285361471622,0.39236998748026697
2,101,6,6,LMM-2,17.85,36.55080558136806,0.44357233183961664
2,101,6,8,LMM-1,17.771339221221243,36.88553834120033,0.34322011464667357
2,101,6,8,LMM-2,16.4,33.780725893152436,0.37529675760769016
2,101,8,2,LMM-1,15.5,31.269374022695125,0.7882517546211798
2,101,8,2,LMM-2,15.15,30.363642068475592,0.8116448272040943
2,101,8,4,LMM-1,14.75,29.98709625119402,0.6288094800957331
2,101,8,4,LMM-2,14.4,28.99393719737297,0.6779206667467702
2,101,8,6,LMM-1,15.5,31.656044645020653,0.47713189549526785
2,101,8,6,LMM-2,14.316666666666666,29.134483891788552,0.5533949796226361
2,101,8,8,LMM-1,14.908875202180536,30.99082217983506,0.42158894985945683
2,101,8,8,LMM-2,13.9625,28.688537310250762,0.45552191983338186
2,101,10,2,LMM-1,15.5,31.269374022695125,0.7882517546211798
2,101,10,2,LMM-2,15.15,30.363642068475592,0.8116448272040943
2,101,10,4,LMM-1,14.75,29.98709625119402,0.6288094800957331
2,101,10,4,LMM-2,14.4,28.99393719737297,0.6779206667467702
2,101,10,6,LMM-1,15.5,31.656044645020653,0.47713189549526785
2,101,10,6,LMM-2,14.316666666666666,29.134483891788552,0.5533949796226361
2,101,10,8,LMM-1,14.081268371624555,29.304406967542246,0.4770005747363088
2,101,10,8,LMM-2,13.2625,27.01795379021413,0.48730929166972353
3,102,4,2,LMM-1,15.0,32.75046275468536,0.76464631882233
3,102,4,2,LMM-2,13.85,29.682690782733136,0.8046032582949716
3,102,4,4,LMM-1,14.5,32.3754893305687,0.5824704573476126
3,102,4,4,LMM-2,13.125,28.74638947620598,0.6574937869047577
3,102,4,6,LMM-1,14.333333333333334,31.73755167018094,0.4539130355368508
3,102,4,6,LMM-2,12.216666666666665,26.282534015966757,0.58994248719804
3,102,4,8,LMM-1,14.0,30.934675515523498,0.3588497776710876
3,102,4,8,LMM-2,11.9875,25.744197933993984,0.5145255782535915
3,102,6,2,LMM-1,10.997691778136652,24.168942308003675,0.9867978544880568
3,102,6,2,LMM-2,10.9,22.115349207731064,0.8521629732120786
3,102,6,4,LMM-1,11.383283516604056,25.00308851143607,0.973969046972228
3,102,6,4,LMM-2,11.15,22.60527958707496,0.7493968865578481
3,102,6,6,LMM-1,12.214626508937675,26.738358677130623,0.8468793080869293
3,102,6,6,LMM-2,10.733333333333333,21.976764555444028,0.6758613926253325
3,102,6,8,LMM-1,12.358179006830294,26.974931466812357,0.7514951095280853
3,102,6,8,LMM-2,11.0625,22.643246683674278,0.5779858983162569
3,102,8,2,LMM-1,10.83657473522257,23.598867051389355,0.9881576866363299
3,102,8,2,LMM-2,10.5,21.274638976558382,0.8526875522405067
3,102,8,4,LMM-1,11.073027652216336,24.080040767712863,0.9765264582849282
3,102,8,4,LMM-2,10.3,20.372947640529336,0.7702325891374401
3,102,8,6,LMM-1,11.137646884446156,24.2657287990447,0.9651775519118594
3,102,8,6,LMM-2,10.433333333333334,20.68539058018841,0.6684278604102856
