num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
2,LMM-1,800,12.63175105215567,2.925158558461801,26.367299093575102,6.343134905556184,0.8517257084756977,0.08013217325873226
2,LMM-2,800,11.62425,2.526521707308291,23.618103685641117,5.710316628906461,0.8577349029131571,0.047962533948327356
4,LMM-1,800,12.167614208513742,2.7428237980717136,25.54018117877831,5.90883253265642,0.7465601528162721,0.12911631278273816
4,LMM-2,800,11.00103125,2.1812180582815275,22.407180594769187,4.912156272203456,0.7561377573643766,0.06943391274129329
6,LMM-1,800,11.768401227527882,2.5877666087386824,24.85237883499549,5.613426957458614,0.6633887888310113,0.158163489669353
6,LMM-2,800,10.594833333333334,2.036785757565636,21.69438538027193,4.606701843193205,0.6717738815532027,0.08476927456467322
8,LMM-1,800,11.415889101571487,2.4563514376845945,24.259590501043522,5.372872104792592,0.6004544442035286,0.17897341242836792
8,LMM-2,800,10.2895,1.9231041557206412,21.178186645818137,4.365272915409555,0.6001450745635306,0.09450226934501645
