iteration,num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,4,LMM-1,4,12.837832402771927,0.2664765702956993,30.103448093333068,0.8036836315804651,0.6788097147543222,0.15731701858513888
1,4,LMM-2,4,12.927083333333334,0.4167239543950727,28.489578305016593,0.9493365294229883,0.6002380462130557,0.1297444167209581
1,6,LMM-1,4,10.541082149101342,0.3663346591344906,22.945917082256216,0.6553085130657933,0.6567639263427008,0.10912345012713875
1,6,LMM-2,4,9.984375,0.516703417711747,21.243829597254518,1.0087354073291794,0.7065368670563575,0.09860135733459938
1,8,LMM-1,4,10.452049157481497,0.3515010136198403,22.812608888301884,0.5601655661067032,0.8378978149679336,0.05196105921551076
1,8,LMM-2,4,9.645833333333332,0.3398069304767044,20.014587366282644,0.4901867385088051,0.7375116972424578,0.11137506335317889
1,10,LMM-1,4,9.91672438945615,0.2666542604619016,20.420258740920975,0.6092196322155595,0.9263154332157313,0.04587082059023081
1,10,LMM-2,4,8.851041666666667,0.6108848815789,17.705906933729292,1.4219264929879343,0.8148483247420408,0.06374756309016517
2,4,LMM-1,4,19.797001471971978,1.44127024719386,40.58781993578506,2.6537874371728236,0.4898524316738342,0.1419762599565124
2,4,LMM-2,4,18.85625,1.9173855083159468,38.578316451125616,3.776525102770745,0.5172582800643677,0.12523233752643576
2,6,LMM-1,4,19.797001471971978,1.44127024719386,40.58781993578506,2.6537874371728236,0.4898524316738342,0.1419762599565124
2,6,LMM-2,4,18.85625,1.9173855083159468,38.578316451125616,3.776525102770745,0.5172582800643677,0.12523233752643576
2,8,LMM-1,4,15.164718800545135,0.3399538923756896,30.975834274686214,0.6177943120431849,0.5789455200179094,0.14267324439861834
2,8,LMM-2,4,14.457291666666666,0.43235441311690886,29.295150116971968,0.6376121482833909,0.6246205983517206,0.13368471426151476
2,10,LMM-1,4,14.957817092906138,0.5914918034879773,30.55423047161301,0.9498848333711677,0.5927984262371224,0.12873100667911636
2,10,LMM-2,4,14.282291666666666,0.6722963794897311,28.87750423696281,1.1985542014778643,0.632567441310806,0.12398975151472692
3,4,LMM-1,4,14.458333333333334,0.360843918243516,31.949544817739625,0.6888031404042616,0.5399698973444702,0.15206583539979793
3,4,LMM-2,4,12.794791666666667,0.7430428185564634,27.613953052224964,1.6455051583213507,0.6416412776628402,0.10681651926626101
3,6,LMM-1,4,11.738445202627169,0.566937845725805,25.72133024084568,1.1759721882187664,0.8897853297688249,0.09677737326640674
3,6,LMM-2,4,10.961458333333333,0.1593545738544503,22.335160008481083,0.293532823997305,0.713851787677879,0.10036962701252759
3,8,LMM-1,4,11.139624712987546,0.2420658026048295,24.222826501877584,0.48360683788604847,0.9271783708924832,0.08602096256627197
3,8,LMM-2,4,10.517708333333333,0.19817691223163872,21.097503199322034,0.6416574397950933,0.7109410317970386,0.11241116550331491
3,10,LMM-1,4,9.738761104105194,0.21360478368923128,20.5098759909593,0.39942743486267607,0.9392621835683159,0.047790407514638415
3,10,LMM-2,4,9.2625,0.2161452058223822,18.150032684338083,0.36118317771149855,0.7864848258288508,0.07589372149210939
4,4,LMM-1,4,11.077982603859109,0.49569453788068085,23.84652400947016,1.0988448552771386,0.7988889201144009,0.10857572110144689
4,4,LMM-2,4,10.146875,0.6261473843074011,20.5517860436288,1.0949797605644591,0.7187337529289725,0.09005560518024525
4,6,LMM-1,4,11.019654224512315,0.31527027540189123,23.4618458930252,0.43658741299532394,0.841999947116506,0.06780609957501818
4,6,LMM-2,4,10.752083333333333,0.4960389979628619,21.541386544320304,0.8730999537133873,0.7125577995793478,0.10321564909653183
4,8,LMM-1,4,10.795843074464862,0.5033437099517246,22.54251270806847,0.82766926617942,0.8584391499443432,0.05247863943696966
4,8,LMM-2,4,10.059375,0.4876101638347991,19.856550329594242,0.7886786241086886,0.7502899256973902,0.09048082124335935
4,10,LMM-1,4,10.226276964675638,0.3025730295481187,20.814431740903483,0.37614167600684395,0.9054111297546519,0.007593854527824786
4,10,LMM-2,4,9.786458333333334,0.16872106233366302,18.80132959098936,0.3543882887073718,0.7998981242191754,0.08375099811609234
5,4,LMM-1,4,17.3125,1.0514127400787951,36.23541750721559,2.4141207502856936,0.518433328333081,0.14070313941119753
5,4,LMM-2,4,15.592708333333334,0.924523032996834,32.27874843264847,2.156443559441379,0.5836267732569084,0.12574019774727743
5,6,LMM-1,4,10.902436464915137,0.45655853828957943,22.737666025261454,0.9022360324826839,0.7923597837379518,0.08393227870219085
5,6,LMM-2,4,10.070833333333333,0.5752264047022416,20.060806663566762,1.1319238250787107,0.7586464051798008,0.09881226508491549
5,8,LMM-1,4,10.683312916915304,0.19982866521866044,22.345518517368014,0.07847739223234841,0.8373948381379436,0.006913477718798583
5,8,LMM-2,4,9.715625,0.42604421352131994,19.314173355477465,0.8431179840082255,0.7703539628275278,0.08224671870710926
5,10,LMM-1,4,9.740931001166603,0.36326994880782565,19.822287578114544,0.8079834664213639,0.8655590633898166,0.005464216674016792
5,10,LMM-2,4,9.613541666666666,0.3345209961646653,18.697044673792796,0.6280749083056274,0.7961130770260213,0.09222185861782807
6,4,LMM-1,4,12.142964441619618,0.6844508904035864,27.438570290276306,1.8965067614490763,0.6568945414992139,0.14682486893760693
6,4,LMM-2,4,11.296875,0.7474108956089681,24.638293595947538,1.5865573308201952,0.6774666806649259,0.1078743622156668
6,6,LMM-1,4,10.594789795808849,0.38770769897122087,23.589727237354552,0.9378419415802715,0.7979423467451728,0.07309309099574184
6,6,LMM-2,4,9.604166666666666,0.40019526483955314,20.303542471459295,0.9522975843320857,0.7303880703524439,0.09745777279098403
6,8,LMM-1,4,9.528029731420627,0.42487035188552796,20.23277345028841,0.8765760746990171,0.9339692432727371,0.05643972357359724
6,8,LMM-2,4,8.56875,0.550957972535111,17.168557972862637,1.0570526570529308,0.814797078225383,0.06736939905154814
6,10,LMM-1,4,9.37621986603229,0.37121285886779637,19.456990847219924,1.0273017521008774,0.9814154838190539,0.00922550516870652
6,10,LMM-2,4,9.221875,0.33684832918540647,18.014751196655435,0.705203451780101,0.7759469308333065,0.08541370155159302
7,4,LMM-1,4,11.653923963985509,0.21540975753645256,24.267449897169904,0.31735882739331656,0.6409435527009442,0.12601604139606096
7,4,LMM-2,4,11.226041666666667,0.18834013169883176,23.031213527849978,0.39815865251454796,0.7016768468570593,0.11810611608050188
7,6,LMM-1,4,11.324883354496723,0.4975861292147746,23.027173803084704,0.706716040082374,0.6649970020123949,0.11453513412254838
7,6,LMM-2,4,10.3875,0.5748641143783463,20.87234853429083,0.9644541208162156,0.7426644018682653,0.08870419525253247
7,8,LMM-1,4,11.007574799462871,0.7837346211302044,21.784915838274443,1.3577284862270251,0.7027934131701721,0.09472177527145577
7,8,LMM-2,4,9.2125,1.034483566810029,17.96089886429399,1.9856220084722493,0.7917986590469764,0.059360708011979756
7,10,LMM-1,4,9.983290416177963,0.8487533299187454,19.313153084602927,1.3665622012734917,0.7572774700093093,0.06393969191214528
7,10,LMM-2,4,7.979166666666667,0.5124999999999998,15.209128638022412,0.7829073259730335,0.8367247204928977,0.06187295294232158
8,4,LMM-1,4,11.077778253556549,0.6165238625940944,23.054922118731064,0.893314738096056,0.7319783631386118,0.07188246974176539
8,4,LMM-2,4,10.080208333333333,0.4196701643850803,20.475655498863258,0.6738413070602504,0.7456943951337739,0.10016946646831858
8,6,LMM-1,4,11.101571146248737,0.589472654232084,23.101617151827625,0.8378435285805341,0.7318748816442214,0.07202770514818367
8,6,LMM-2,4,9.835416666666667,0.5158048928616328,19.88510398432455,0.8903898244313775,0.7609039931278205,0.0910758141766512
8,8,LMM-1,4,9.575477535432864,0.2867174939538034,19.864404114798187,0.333835941989256,0.7715670698226252,0.06402051895443697
