num_publishers,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,2,LMM-1,15,13.155555555555557,2.194029496633709,33.69413458079826,5.6944890789143825,0.7058422791964659,0.07456390750749171
4,2,LMM-2,15,12.981481481481483,2.2365203597588628,33.23299505086746,5.852457589952247,0.7117249212949303,0.05613963312077673
4,4,LMM-1,15,13.178703703703702,2.1777545507705685,35.82778595439045,6.164870477758521,0.43688586487286746,0.09663806505745057
4,4,LMM-2,15,12.817592592592593,2.434908095769171,32.163310317898755,6.635030132492278,0.47281796819497035,0.07049315960901072
4,6,LMM-1,15,13.151851851851852,2.1647870923041967,37.54926539980342,6.5800433687674005,0.2520116352842499,0.08752165031749316
4,6,LMM-2,15,12.814814814814815,2.475220127108012,29.81771508261066,6.843907642252927,0.30289890376366263,0.07134243820325778
4,8,LMM-1,15,13.177777777777777,2.1813321334778917,39.81693635593316,7.373720547420354,0.12894332634080202,0.06951393362386828
4,8,LMM-2,15,12.810648148148148,2.4962993014324146,27.07878853655436,5.699015252644283,0.20205869370418078,0.06241801207981093
6,2,LMM-1,15,12.08888888888889,2.11751465467354,30.17257233930883,5.62977673896333,0.7149769707924931,0.06924468564564544
6,2,LMM-2,15,11.77962962962963,2.206506154569004,29.369946118715827,5.931193849168904,0.7235564328453018,0.04967773994062303
6,4,LMM-1,15,12.110185185185184,2.1253144687835848,32.04421654102379,6.043084105669576,0.45026703670016616,0.09124280283055185
6,4,LMM-2,15,11.613888888888889,2.379191125471561,28.195496822689346,6.62229801361322,0.4901237606696703,0.06042245629238055
6,6,LMM-1,15,12.101851851851851,2.12845378166543,33.8215084589678,6.454637952003562,0.2565893002193879,0.08172019297780828
6,6,LMM-2,15,11.474074074074075,2.52320325004959,25.601859679280732,6.902041105802495,0.32148504312316517,0.054802221022612105
6,8,LMM-1,15,12.077777777777778,2.1183647315329033,35.71573762269039,6.983313558749709,0.12939522502602463,0.05584236326316926
6,8,LMM-2,15,11.45199074074074,2.5479173148231444,23.97756879537932,5.5463487917609955,0.21617938480337395,0.0480972612771401
8,2,LMM-1,15,10.74074074074074,2.414391578452325,25.961225275690484,6.323511033757159,0.7487645137263086,0.08146725389528504
8,2,LMM-2,15,10.453703703703702,2.4299161416432424,25.20382318772604,6.369798455214034,0.7578445689171484,0.06431196559601753
8,4,LMM-1,15,10.855555555555556,2.3788646269975615,27.753107897334427,6.719474831246694,0.49746503934861036,0.11579081753169054
8,4,LMM-2,15,10.432407407407407,2.5137833345277087,24.360851535613016,6.7773943810377295,0.5389391024199597,0.08459052115356556
8,6,LMM-1,15,10.851851851851851,2.3882787047302005,29.191075121259132,7.246705156559136,0.3065105810556556,0.1132604561598304
8,6,LMM-2,15,10.246913580246913,2.6048578186628277,21.71324794552045,6.880785273471598,0.38240640418830896,0.08815219744512226
8,8,LMM-1,15,10.841666666666667,2.3905775685200243,30.791064100712614,7.700724723485363,0.1721341673900416,0.08865054890192607
8,8,LMM-2,15,10.246527777777777,2.638775277768796,20.7662402603147,5.9532155032668035,0.2631070666060097,0.08256657572716157
10,2,LMM-1,15,8.964814814814815,1.8873486821493728,21.244487847317995,5.052208643908096,0.7945707897248192,0.07330756925715846
10,2,LMM-2,15,8.457407407407407,2.0362422691996085,19.971927369719186,5.431887868555117,0.8107025727143286,0.05121972602090636
10,4,LMM-1,15,9.064814814814815,1.8784410582522537,22.695710513817467,5.501026161964581,0.5703845667285794,0.1232332366728111
10,4,LMM-2,15,8.211574074074074,2.2835446231579013,18.98725834274114,5.678994589968172,0.6330694546290979,0.0862204762384369
10,6,LMM-1,15,9.000617283950618,1.828474252417656,23.702688701442465,5.864708173710023,0.38505755959497634,0.13448945167456236
10,6,LMM-2,15,8.17067901234568,2.2500297632199677,16.748100619067188,5.53708877030368,0.48902239564551436,0.10182758397734028
10,8,LMM-1,15,9.022222222222222,1.8640027287639647,25.04257606740474,6.426244275914039,0.24215564003591333,0.12212872778707438
10,8,LMM-2,15,8.20550925925926,2.2076669805668265,16.351303810854922,5.241383792772245,0.36081148010726316,0.1073475924793715
