iteration,seed,num_publishers,num_users,lmm,avg_hops,avg_delay,avg_success_rate
2,1001,5,4,LMM-1,9.75,19.5,0.8399308188745964
2,1001,5,4,LMM-2,9.75,19.5,0.8441640358133564
2,1001,5,5,LMM-1,9.4,18.8,0.8101685979685854
2,1001,5,5,LMM-2,9.2,18.4,0.8142518145325012
2,1001,5,6,LMM-1,9.0,18.0,0.7842466609618726
2,1001,5,6,LMM-2,8.666666666666666,17.333333333333332,0.7881992320245679
2,1001,5,7,LMM-1,8.714285714285714,17.428571428571427,0.7573436933288662
2,1001,5,7,LMM-2,9.0,18.0,0.7554085417074496
2,1001,5,8,LMM-1,8.75,17.5,0.7224622684439548
2,1001,5,8,LMM-2,8.5,17.0,0.7364553333026129
2,1001,6,2,LMM-1,10.5,21.0,0.9109903044999739
2,1001,6,2,LMM-2,10.5,21.0,0.9127744968016744
2,1001,6,3,LMM-1,10.333333333333334,20.666666666666668,0.8724797484433158
2,1001,6,3,LMM-2,10.0,20.0,0.8741885170689233
2,1001,6,4,LMM-1,9.75,19.5,0.8392584383975472
2,1001,6,4,LMM-2,9.75,19.5,0.8441640358133564
2,1001,6,5,LMM-1,9.4,18.8,0.8095200427112342
2,1001,6,5,LMM-2,9.2,18.4,0.8142518145325012
2,1001,6,6,LMM-1,9.0,18.0,0.7836188567044596
2,1001,6,6,LMM-2,8.666666666666666,17.333333333333332,0.7881992320245679
2,1001,6,7,LMM-1,8.714285714285714,17.428571428571427,0.7567374254049282
2,1001,6,7,LMM-2,9.0,18.0,0.7554085417074496
2,1001,6,8,LMM-1,8.75,17.5,0.7218839237591421
2,1001,6,8,LMM-2,8.5,17.0,0.7364553333026129
2,1001,7,2,LMM-1,10.5,21.0,0.921970412461028
2,1001,7,2,LMM-2,9.5,19.0,0.921970412461028
2,1001,7,3,LMM-1,10.0,20.0,0.8874324960675265
2,1001,7,3,LMM-2,9.0,18.0,0.8923344721848322
2,1001,7,4,LMM-1,9.5,19.0,0.8536418319871842
2,1001,7,4,LMM-2,9.25,18.5,0.8548775746544
2,1001,7,5,LMM-1,9.0,18.0,0.8275310952759091
2,1001,7,5,LMM-2,8.6,17.2,0.8287290397118087
2,1001,7,6,LMM-1,8.666666666666666,17.333333333333332,0.7991432890158116
2,1001,7,6,LMM-2,9.0,18.0,0.7942522270052141
2,1001,7,7,LMM-1,8.285714285714286,16.571428571428573,0.7760993361711918
2,1001,7,7,LMM-2,8.428571428571429,16.857142857142858,0.7713493119492882
2,1001,7,8,LMM-1,8.0,16.0,0.7550423778048011
2,1001,7,8,LMM-2,8.0,16.0,0.7504212302068275
2,1001,8,2,LMM-1,10.5,21.0,0.926324362811006
2,1001,8,2,LMM-2,7.5,15.0,0.937711314432054
2,1001,8,3,LMM-1,10.0,20.0,0.8937261825170479
2,1001,8,3,LMM-2,7.666666666666667,15.333333333333334,0.9075693964971375
2,1001,8,4,LMM-1,9.5,19.0,0.8596958744687586
2,1001,8,4,LMM-2,8.25,16.5,0.8694729932470028
2,1001,8,5,LMM-1,9.0,18.0,0.835365483014827
2,1001,8,5,LMM-2,7.8,15.6,0.8448658979792798
2,1001,8,6,LMM-1,8.666666666666666,17.333333333333332,0.8064936048440335
2,1001,8,6,LMM-2,8.333333333333334,16.666666666666668,0.8097177591654766
2,1001,8,7,LMM-1,8.285714285714286,16.571428571428573,0.7864624553983753
2,1001,8,7,LMM-2,7.857142857142857,15.714285714285714,0.7896065303284124
2,1001,8,8,LMM-1,8.125,16.25,0.7592861920374987
2,1001,8,8,LMM-2,7.625,15.25,0.7623216232455902
2,1001,9,2,LMM-1,10.5,21.0,0.926324362811006
2,1001,9,2,LMM-2,7.5,15.0,0.937711314432054
2,1001,9,3,LMM-1,10.0,20.0,0.8937261825170479
2,1001,9,3,LMM-2,7.666666666666667,15.333333333333334,0.9075693964971375
2,1001,9,4,LMM-1,9.5,19.0,0.8596958744687586
2,1001,9,4,LMM-2,8.25,16.5,0.8694729932470028
2,1001,9,5,LMM-1,9.0,18.0,0.835365483014827
2,1001,9,5,LMM-2,7.8,15.6,0.8448658979792798
2,1001,9,6,LMM-1,8.666666666666666,17.333333333333332,0.8064936048440335
2,1001,9,6,LMM-2,7.666666666666667,15.333333333333334,0.8103022837580568
2,1001,9,7,LMM-1,8.285714285714286,16.571428571428573,0.7864624553983753
2,1001,9,7,LMM-2,7.285714285714286,14.571428571428571,0.7901765368896055
2,1001,9,8,LMM-1,8.125,16.25,0.7618445831600668
2,1001,9,8,LMM-2,7.0,14.0,0.7700349851743754
2,1001,10,2,LMM-1,10.5,21.0,0.9253308984658075
2,1001,10,2,LMM-2,7.5,15.0,0.937711314432054
2,1001,10,3,LMM-1,10.0,20.0,0.892288812903308
2,1001,10,3,LMM-2,7.666666666666667,15.333333333333334,0.9075693964971375
2,1001,10,4,LMM-1,9.5,19.0,0.8583132354108551
2,1001,10,4,LMM-2,8.0,16.0,0.8758446604909277
2,1001,10,5,LMM-1,9.0,18.0,0.8335746183302956
2,1001,10,5,LMM-2,7.4,14.8,0.8552768343360303
2,1001,10,6,LMM-1,8.666666666666666,17.333333333333332,0.8047646359740209
2,1001,10,6,LMM-2,7.333333333333333,14.666666666666666,0.8202873068559373
