iteration,num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,4,LMM-1,7,10.741040754558055,0.3554707606986042,23.64044223663893,1.1561461781882962,0.7747575564106953,0.12996562821638333
1,4,LMM-2,7,10.046938775510203,0.4537349309563835,20.96696649983519,0.9790991373384819,0.7164183824708621,0.08131364918698794
1,5,LMM-1,7,9.914899855413429,0.2024700582449401,21.945990170509628,0.4570017855448674,0.9189370787836771,0.06044330675767972
1,5,LMM-2,7,9.36593537414966,0.3415522956111322,19.23375679043821,0.7623848928419484,0.750456062710813,0.09828597731244718
1,6,LMM-1,7,9.916440631453169,0.21413756331227993,21.736685770060202,0.4745443152974059,0.920038057760873,0.06017704362825091
1,6,LMM-2,7,9.428214285714287,0.3151789705020189,19.361961692038932,0.6363449608299311,0.7340802245306878,0.08992815807984748
1,7,LMM-1,7,9.635816120230121,0.16308834636495834,21.05079114245726,0.3319917850580261,0.9551441675541948,0.04079311576102257
1,7,LMM-2,7,8.99093537414966,0.21670742709752708,18.251617378405463,0.4022637890671935,0.7639727108755155,0.08177271740928603
1,8,LMM-1,7,9.634573032644829,0.1612349830843589,20.946657723108306,0.3278717841494087,0.9560712366018563,0.04007518096595274
1,8,LMM-2,7,9.00641156462585,0.1760248397352032,18.209565733653342,0.3382956522783109,0.7584731214630311,0.08886969047031938
1,9,LMM-1,7,9.349879385964597,0.21868804690724708,20.076405302496493,0.5070268029413191,0.9333512251146798,0.052262524330772185
1,9,LMM-2,7,8.978809523809524,0.1321216199150597,18.139095002655125,0.2610070915907134,0.7568845108336875,0.08591095062807727
1,10,LMM-1,7,8.360126051906208,0.3983371432188631,17.679106269527193,0.7536848035694697,0.9835155626814677,0.005729489012740018
1,10,LMM-2,7,8.071972789115646,0.25410684791417765,15.92181488873932,0.4172084530676695,0.8125210659757965,0.0630130797791984
2,4,LMM-1,7,13.188775510204081,0.45809268226922584,29.169299412942223,0.8117786635999006,0.5644142160216369,0.13127158630402755
2,4,LMM-2,7,12.140527210884354,0.5782282647979955,26.679860219913277,1.0948619792271221,0.6325327758255812,0.11279285773905365
2,5,LMM-1,7,13.188775510204081,0.45809268226922584,29.169299412942223,0.8117786635999006,0.5644142160216369,0.13127158630402755
2,5,LMM-2,7,12.140527210884354,0.5782282647979955,26.679860219913277,1.0948619792271221,0.6325327758255812,0.11279285773905365
2,6,LMM-1,7,11.481462585034013,0.3182265917991081,25.067937947291682,0.6605840452676478,0.6094038287527229,0.12834483512726158
2,6,LMM-2,7,10.838197278911565,0.397632161117068,23.422334972483903,0.7164206021664764,0.6827757253593659,0.09968914824608038
2,7,LMM-1,7,11.481462585034013,0.3182265917991081,25.067937947291682,0.6605840452676478,0.6094038287527229,0.12834483512726158
2,7,LMM-2,7,10.838197278911565,0.397632161117068,23.422334972483903,0.7164206021664764,0.6827757253593659,0.09968914824608038
2,8,LMM-1,7,10.880102040816327,0.4942415053883803,24.15126277071034,1.035847932349555,0.6900400411890056,0.1249435264544918
2,8,LMM-2,7,10.451360544217687,0.5067652248376212,22.524822349689657,0.8662815008854541,0.6927136733491117,0.0913054830395477
2,9,LMM-1,7,10.915391669515632,0.4008421081888176,23.32410867550019,0.7550936278817255,0.6779638372343207,0.0994400838727182
2,9,LMM-2,7,9.468248299319729,0.3827972268108646,19.504587217911922,0.6289863113876331,0.7492370569734305,0.0854662520778844
2,10,LMM-1,7,9.612925170068026,0.7612229699728889,20.256124570972037,1.5261252836759147,0.7427618193462796,0.09896818479223497
2,10,LMM-2,7,8.977210884353742,0.8457147330456096,18.505750105279272,1.6714197632731194,0.7690644988199216,0.06199857537957313
3,4,LMM-1,7,10.823613074593183,0.4609234166424002,23.084570318884712,0.7127418948607264,0.702579287500919,0.08712867730872019
3,4,LMM-2,7,9.80858843537415,0.3479924517448298,20.26242109237183,0.6434762468503031,0.7368756536045239,0.08730973320668022
3,5,LMM-1,7,10.364167744908858,0.4550353737786243,21.707042669041005,0.5464956617245473,0.7494755548612916,0.048879187717627164
3,5,LMM-2,7,10.034336734693877,0.3773209777508021,20.66452037520038,0.6313155250998849,0.7214935784907927,0.0866822861668131
3,6,LMM-1,7,9.660384926666046,0.5889552081385083,20.16709325131146,0.8780605671664676,0.7636207603436233,0.04466979316976893
3,6,LMM-2,7,9.355595238095237,0.2467835607376232,19.03101332805024,0.3741564687569018,0.7705902420156033,0.0794375698192017
3,7,LMM-1,7,9.738708620145774,0.5004274347796294,20.41421984433515,0.7836996380605051,0.7550981780738988,0.04420584386451557
3,7,LMM-2,7,9.489710884353741,0.19064424832209845,19.25963072204136,0.31881673806866684,0.7470969506821927,0.09132776506095894
3,8,LMM-1,7,9.681003626401534,0.5724743656754853,19.987085666663152,0.8774434096258346,0.7689531388176051,0.04108757290049412
3,8,LMM-2,7,9.08295918367347,0.3785830199128806,18.105160000541357,0.6875867348263305,0.7932694723129449,0.06899516054863872
3,9,LMM-1,7,9.365116640712005,0.45865511934955006,19.10223494882894,0.6080550534314252,0.7805817441503863,0.04235559888602321
3,9,LMM-2,7,8.900561224489795,0.3567242258163577,17.705198838673994,0.6285314090446695,0.798801861468643,0.06557266744563234
3,10,LMM-1,7,8.750033057351052,0.505537315377998,17.59219466761688,0.7366102765722622,0.8040496883092018,0.035772074730044186
3,10,LMM-2,7,7.708044217687075,0.506611550827558,15.046892794256399,0.9102905717469371,0.8572718091736604,0.04632649600916513
