Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Publishers
2025-12-27 12:04:59,1,5,0,0.0,0.011824029736955725,1,MRU,1
2025-12-27 12:04:59,1,10,0,0.0,0.006149307312228713,2,MRU,1
2025-12-27 12:04:59,1,15,0,0.0,0.006178727542222583,3,MRU,1
2025-12-27 12:04:59,1,20,0,0.0,0.0036039963495848515,4,MRU,1
2025-12-27 12:04:59,1,25,0,0.0,0.002730380023514354,5,MRU,1
2025-12-27 12:04:59,1,30,0,0.0,0.0008014493404202024,6,MRU,1
2025-12-27 12:04:59,1,35,0,0.0,0.002637089817076687,7,MRU,1
2025-12-27 12:04:59,1,40,0,0.0,0.0009750652848808048,8,MRU,1
2025-12-27 12:04:59,1,45,0,0.0,0.00162672377281093,9,MRU,1
2025-12-27 12:04:59,1,50,0,0.0,0.0013469480273742682,10,MRU,1
2025-12-27 12:04:59,1,55,0,0.0,0.0005906874595756093,11,MRU,1
2025-12-27 12:04:59,1,60,0,0.0,0.001039020297237819,12,MRU,1
2025-12-27 12:04:59,1,65,0,1.5384615384615385,0.0008151881108785275,14,MRU,1
2025-12-27 12:04:59,1,70,0,1.4285714285714286,0.0003586653877057913,15,MRU,1
2025-12-27 12:04:59,1,75,0,2.666666666666667,0.001173217877166921,17,MRU,1
2025-12-27 12:04:59,1,80,0,2.5,0.00016719344775503273,18,MRU,1
2025-12-27 12:04:59,1,85,0,3.5294117647058822,0.0003947432658725517,21,MRU,1
2025-12-27 12:04:59,1,90,0,3.3333333333333335,0.0008379347058949934,22,MRU,1
2025-12-27 12:04:59,1,95,0,4.2105263157894735,0.0009401040326523363,25,MRU,1
2025-12-27 12:04:59,1,100,0,4.0,0.00018900794378181338,26,MRU,1
2025-12-27 12:04:59,1,105,0,3.8095238095238098,0.0001762706646318223,27,MRU,1
2025-12-27 12:04:59,1,110,0,3.6363636363636362,0.0003628200162713556,28,MRU,1
2025-12-27 12:04:59,1,115,0,4.3478260869565215,0.000568636362674779,30,MRU,1
2025-12-27 12:04:59,1,120,0,5.0,0.0006560517339696676,32,MRU,1
2025-12-27 12:04:59,1,125,0,4.8,0.00018790006233742218,34,MRU,1
2025-12-27 12:04:59,1,125,0,4.8,0.00017614140691609177,34,MRU,1
2025-12-27 12:04:59,1,130,0,4.615384615384616,0.00027314653522197215,35,MRU,1
2025-12-27 12:04:59,1,130,0,4.615384615384616,0.0007028227263727058,35,MRU,1
2025-12-27 12:04:59,1,135,0,4.444444444444445,0.0005767296575598673,36,MRU,1
2025-12-27 12:04:59,1,140,0,4.285714285714286,0.00018852227331914742,37,MRU,1
2025-12-27 12:04:59,1,145,0,4.827586206896552,0.0006854346094516064,39,MRU,1
2025-12-27 12:04:59,1,150,0,4.666666666666667,0.00048348838441142036,40,MRU,1
2025-12-27 12:04:59,1,155,0,4.516129032258064,0.0006214191431499126,41,MRU,1
2025-12-27 12:04:59,1,160,0,4.375,0.00047256355213663064,42,MRU,1
2025-12-27 12:04:59,1,165,0,4.242424242424243,0.0003008299088630654,43,MRU,1
2025-12-27 12:04:59,1,170,0,4.117647058823529,0.0002137375317526438,45,MRU,1
2025-12-27 12:04:59,1,175,0,4.0,0.00039624787672693504,47,MRU,1
2025-12-27 12:04:59,1,180,0,3.888888888888889,0.00039749013448367156,49,MRU,1
2025-12-27 12:04:59,1,185,0,4.324324324324325,0.00035792332294979734,52,MRU,1
2025-12-27 12:04:59,1,190,0,4.2105263157894735,0.0004868358173259787,55,MRU,1
2025-12-27 12:04:59,1,195,0,4.615384615384616,0.00017514031897789863,58,MRU,1
2025-12-27 12:04:59,1,200,0,4.5,0.0003979261001407051,59,MRU,1
2025-12-27 12:04:59,1,205,0,4.390243902439024,0.0003627172479400282,62,MRU,1
2025-12-27 12:04:59,1,210,0,4.285714285714286,0.0003577540194037677,63,MRU,1
2025-12-27 12:04:59,1,215,0,4.186046511627907,0.00015512982152118867,64,MRU,1
2025-12-27 12:04:59,1,220,0,4.545454545454546,0.00022510665756370957,66,MRU,1
2025-12-27 12:04:59,1,225,0,4.888888888888889,0.00035328996074774217,69,MRU,1
2025-12-27 12:04:59,1,230,0,5.217391304347826,0.00024750815517847756,71,MRU,1
2025-12-27 12:04:59,1,235,0,5.106382978723404,0.00028090486080410335,72,MRU,1
2025-12-27 12:04:59,1,240,0,5.0,7.171009501516501e-05,73,MRU,1
