Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Publishers
2025-12-27 18:26:59,1,6,0,0.0,0.007615695776433712,1,FACR,2
2025-12-27 18:26:59,1,12,0,0.0,0.005902150559285089,2,FACR,2
2025-12-27 18:26:59,1,18,0,0.0,0.002444577719049886,3,FACR,2
2025-12-27 18:26:59,1,24,0,0.0,0.0020076132985797656,4,FACR,2
2025-12-27 18:26:59,1,30,0,0.0,0.0028359199505326458,5,FACR,2
2025-12-27 18:26:59,1,36,0,0.0,0.0026052418086712553,6,FACR,2
2025-12-27 18:27:00,1,42,0,0.0,0.001159539771798684,7,FACR,2
2025-12-27 18:27:00,1,42,0,0.0,0.0021844555433726204,7,FACR,2
2025-12-27 18:27:00,1,48,0,0.0,0.0003842709478115661,8,FACR,2
2025-12-27 18:27:00,1,54,0,0.0,0.0005844134305292832,9,FACR,2
2025-12-27 18:27:00,1,60,0,0.0,0.0010609607017277335,10,FACR,2
2025-12-27 18:27:00,1,66,0,0.0,0.0004893420439942384,11,FACR,2
2025-12-27 18:27:00,1,72,0,0.0,0.00035615345018080355,12,FACR,2
2025-12-27 18:27:00,1,78,0,0.0,0.0006296621585199306,13,FACR,2
2025-12-27 18:27:00,1,84,0,0.0,0.0006655203104731071,14,FACR,2
2025-12-27 18:27:00,1,90,0,0.0,0.00046943179876371974,15,FACR,2
2025-12-27 18:27:00,1,96,0,0.0,0.0001457341567833358,16,FACR,2
2025-12-27 18:27:00,1,102,0,0.0,0.0001794676484201422,17,FACR,2
2025-12-27 18:27:00,1,108,0,0.0,0.0001529856794890439,18,FACR,2
2025-12-27 18:27:00,1,114,0,0.0,0.0008771361660169089,19,FACR,2
2025-12-27 18:27:00,1,120,0,0.0,0.0004585395623959525,20,FACR,2
2025-12-27 18:27:00,1,126,0,0.0,0.0006856620687609578,21,FACR,2
2025-12-27 18:27:00,1,132,0,0.0,0.00016144370335975766,22,FACR,2
2025-12-27 18:27:00,1,138,0,0.0,0.0004976778124172267,23,FACR,2
2025-12-27 18:27:00,1,144,0,0.6944444444444444,0.00044521467434172356,25,FACR,2
2025-12-27 18:27:00,1,150,0,0.6666666666666667,0.00042246956784246735,26,FACR,2
2025-12-27 18:27:00,1,156,0,0.641025641025641,0.0006386901575090793,27,FACR,2
2025-12-27 18:27:00,1,162,0,0.6172839506172839,0.0002207192857839865,29,FACR,2
2025-12-27 18:27:00,1,168,0,0.5952380952380952,0.00047875197993677167,30,FACR,2
2025-12-27 18:27:00,1,174,0,0.5747126436781609,0.00015218720221014186,31,FACR,2
2025-12-27 18:27:00,1,180,0,0.5555555555555556,0.0004712170428142511,32,FACR,2
2025-12-27 18:27:00,1,186,0,0.5376344086021506,0.0005184438468348638,33,FACR,2
2025-12-27 18:27:00,1,192,0,1.0416666666666665,0.00038685637127490615,36,FACR,2
2025-12-27 18:27:00,1,198,0,1.0101010101010102,0.00036461754161233004,37,FACR,2
2025-12-27 18:27:00,1,204,0,0.9803921568627451,0.0004440438599941051,38,FACR,2
2025-12-27 18:27:00,1,210,0,1.4285714285714286,0.00021766054545110846,40,FACR,2
2025-12-27 18:27:00,1,216,0,1.8518518518518516,0.000393634757947558,42,FACR,2
2025-12-27 18:27:00,1,222,0,1.8018018018018018,0.0001126600403071498,43,FACR,2
2025-12-27 18:27:00,1,228,0,2.1929824561403506,0.00037209329459910855,45,FACR,2
2025-12-27 18:27:00,1,234,0,2.1367521367521367,0.00038881271445867483,46,FACR,2
2025-12-27 18:27:00,1,240,0,2.5,0.00029044335622034823,48,FACR,2
2025-12-27 18:27:00,1,246,0,2.8455284552845526,9.662215013690528e-05,51,FACR,2
2025-12-27 18:27:01,1,252,0,2.7777777777777777,0.0003880936249154965,52,FACR,2
2025-12-27 18:27:01,1,258,0,2.7131782945736433,0.0001261211810660289,53,FACR,2
2025-12-27 18:27:01,1,264,0,2.6515151515151514,0.0001964582656680988,54,FACR,2
2025-12-27 18:27:01,1,270,0,2.5925925925925926,0.00013973457021898298,55,FACR,2
2025-12-27 18:27:01,1,276,0,2.536231884057971,0.00014522061297203435,57,FACR,2
2025-12-27 18:27:01,1,282,0,2.4822695035460995,0.00013704082196065284,58,FACR,2
2025-12-27 18:27:01,1,288,0,2.430555555555556,4.3087504471815236e-05,59,FACR,2
2025-12-27 18:27:01,1,294,0,2.380952380952381,7.322268453048655e-05,60,FACR,2
