Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Publishers
2025-12-27 12:04:59,1,5,0,0.0,0.015181863203883358,1,FACR,1
2025-12-27 12:05:00,1,10,0,0.0,0.009030955370477193,2,FACR,1
2025-12-27 12:05:00,1,15,0,0.0,0.004454232798728636,3,FACR,1
2025-12-27 12:05:00,1,20,0,0.0,0.002220454434997227,4,FACR,1
2025-12-27 12:05:00,1,20,0,0.0,0.0027449968199798206,4,FACR,1
2025-12-27 12:05:00,1,25,0,0.0,0.0034024098298858574,5,FACR,1
2025-12-27 12:05:00,1,30,0,0.0,0.0019890952342528664,6,FACR,1
2025-12-27 12:05:00,1,35,0,0.0,0.0016529018483523276,7,FACR,1
2025-12-27 12:05:00,1,40,0,2.5,0.0008284374449015188,9,FACR,1
2025-12-27 12:05:00,1,45,0,2.2222222222222223,0.001800260647248821,10,FACR,1
2025-12-27 12:05:00,1,50,0,4.0,0.0011981660142199985,12,FACR,1
2025-12-27 12:05:00,1,55,0,3.6363636363636362,0.0017033599004833196,13,FACR,1
2025-12-27 12:05:00,1,60,0,5.0,0.0005065824090012569,15,FACR,1
2025-12-27 12:05:00,1,65,0,6.153846153846154,0.0007617169084811657,18,FACR,1
2025-12-27 12:05:00,1,65,0,6.153846153846154,0.0015188378257889063,18,FACR,1
2025-12-27 12:05:00,1,70,0,7.142857142857142,0.0009025609926855248,20,FACR,1
2025-12-27 12:05:00,1,75,0,6.666666666666667,0.0006880925923844008,21,FACR,1
2025-12-27 12:05:00,1,80,0,7.5,0.0010425645811652558,23,FACR,1
2025-12-27 12:05:00,1,85,0,7.0588235294117645,0.00019489923920979556,24,FACR,1
2025-12-27 12:05:00,1,90,0,6.666666666666667,0.00043773128748506116,25,FACR,1
2025-12-27 12:05:00,1,95,0,7.368421052631578,0.0009790363647960922,28,FACR,1
2025-12-27 12:05:00,1,95,0,7.368421052631578,0.001015512878494484,28,FACR,1
2025-12-27 12:05:00,1,100,0,7.000000000000001,0.0003175758123338049,29,FACR,1
2025-12-27 12:05:00,1,105,0,7.6190476190476195,0.00029164718484425635,32,FACR,1
2025-12-27 12:05:00,1,110,0,7.2727272727272725,0.0007011370643454947,33,FACR,1
2025-12-27 12:05:00,1,115,0,6.956521739130435,0.000292161093827564,34,FACR,1
2025-12-27 12:05:00,1,120,0,6.666666666666667,0.0004327576364265802,35,FACR,1
2025-12-27 12:05:00,1,125,0,7.199999999999999,0.0002851194274680489,37,FACR,1
2025-12-27 12:05:00,1,130,0,6.923076923076923,0.0006839131888863536,38,FACR,1
2025-12-27 12:05:00,1,135,0,6.666666666666667,0.000715452949792899,39,FACR,1
2025-12-27 12:05:00,1,140,0,6.428571428571428,0.000418156971175099,40,FACR,1
2025-12-27 12:05:00,1,145,0,6.896551724137931,0.0005783420808403329,44,FACR,1
2025-12-27 12:05:00,1,150,0,6.666666666666667,0.0003249170836243368,45,FACR,1
2025-12-27 12:05:00,1,155,0,7.096774193548387,0.0003748796059450836,47,FACR,1
2025-12-27 12:05:00,1,160,0,6.875000000000001,8.359601771294922e-05,48,FACR,1
2025-12-27 12:05:00,1,165,0,6.666666666666667,0.00027392741633141225,49,FACR,1
2025-12-27 12:05:00,1,170,0,7.0588235294117645,0.0005588430402767634,51,FACR,1
2025-12-27 12:05:00,1,175,0,6.857142857142858,0.0005098849712654252,53,FACR,1
2025-12-27 12:05:00,1,180,0,6.666666666666667,0.00033671397978308023,55,FACR,1
2025-12-27 12:05:00,1,185,0,6.486486486486487,0.0002553303515997844,56,FACR,1
2025-12-27 12:05:00,1,190,0,6.842105263157896,0.0003531774725834096,59,FACR,1
2025-12-27 12:05:00,1,195,0,6.666666666666667,7.540560461648765e-05,60,FACR,1
2025-12-27 12:05:00,1,200,0,7.000000000000001,0.00014721832248868857,64,FACR,1
2025-12-27 12:05:00,1,205,0,6.829268292682928,0.00011088912033648408,66,FACR,1
2025-12-27 12:05:00,1,210,0,6.666666666666667,0.00023016600624087887,67,FACR,1
2025-12-27 12:05:00,1,215,0,6.976744186046512,0.0003783036002586536,70,FACR,1
2025-12-27 12:05:00,1,220,0,7.2727272727272725,0.00025437364328712036,75,FACR,1
2025-12-27 12:05:00,1,225,0,7.111111111111111,4.5464459548089913e-05,76,FACR,1
2025-12-27 12:05:00,1,230,0,6.956521739130435,0.00034868807005992725,77,FACR,1
2025-12-27 12:05:00,1,235,0,7.234042553191489,7.56331893339015e-05,80,FACR,1
