Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Publishers
2025-12-27 18:26:58,1,6,0,0.0,0.0033169664554900205,1,MRU,2
2025-12-27 18:26:58,1,12,0,0.0,0.00726483135969213,2,MRU,2
2025-12-27 18:26:58,1,18,0,0.0,0.004829835777023324,3,MRU,2
2025-12-27 18:26:58,1,24,0,0.0,0.0018550425564005015,4,MRU,2
2025-12-27 18:26:58,1,30,0,0.0,0.0018689912641044347,5,MRU,2
2025-12-27 18:26:58,1,36,0,0.0,0.0025418732335374347,6,MRU,2
2025-12-27 18:26:58,1,42,0,0.0,0.0009021338051834108,7,MRU,2
2025-12-27 18:26:58,1,48,0,0.0,0.0019574621818277353,8,MRU,2
2025-12-27 18:26:58,1,48,0,0.0,0.001113397806077694,8,MRU,2
2025-12-27 18:26:58,1,54,0,1.8518518518518516,0.0001877394997658998,10,MRU,2
2025-12-27 18:26:58,1,60,0,1.6666666666666667,0.0008007913682504408,11,MRU,2
2025-12-27 18:26:58,1,66,0,1.5151515151515151,0.0009943261608816737,12,MRU,2
2025-12-27 18:26:58,1,72,0,1.3888888888888888,0.0003337617112608362,13,MRU,2
2025-12-27 18:26:58,1,78,0,1.282051282051282,0.0008724646216649648,14,MRU,2
2025-12-27 18:26:58,1,84,0,1.1904761904761905,0.0008192536938496774,15,MRU,2
2025-12-27 18:26:58,1,90,0,2.2222222222222223,0.000820906585035025,17,MRU,2
2025-12-27 18:26:58,1,96,0,2.083333333333333,0.00030523768513801585,18,MRU,2
2025-12-27 18:26:58,1,102,0,1.9607843137254901,0.000166424688456357,19,MRU,2
2025-12-27 18:26:59,1,108,0,1.8518518518518516,0.000578773344295729,20,MRU,2
2025-12-27 18:26:59,1,114,0,1.7543859649122806,0.00013930085109365638,21,MRU,2
2025-12-27 18:26:59,1,120,0,1.6666666666666667,0.0003567214816545307,22,MRU,2
2025-12-27 18:26:59,1,126,0,2.380952380952381,0.0005558432846556383,24,MRU,2
2025-12-27 18:26:59,1,132,0,2.272727272727273,0.0003842644150683379,26,MRU,2
2025-12-27 18:26:59,1,138,0,2.1739130434782608,0.00027705041575419343,27,MRU,2
2025-12-27 18:26:59,1,144,0,2.083333333333333,0.0006869407383051122,28,MRU,2
2025-12-27 18:26:59,1,150,0,2.0,0.00031889039770700985,29,MRU,2
2025-12-27 18:26:59,1,156,0,2.564102564102564,0.0005000171911030504,31,MRU,2
2025-12-27 18:26:59,1,156,0,2.564102564102564,0.00045580127856806904,31,MRU,2
2025-12-27 18:26:59,1,162,0,2.4691358024691357,0.0004557598847204729,32,MRU,2
2025-12-27 18:26:59,1,168,0,2.380952380952381,0.00028439945066076073,33,MRU,2
2025-12-27 18:26:59,1,174,0,2.2988505747126435,0.0003777842594448649,34,MRU,2
2025-12-27 18:26:59,1,174,0,2.2988505747126435,0.00011543388021236547,34,MRU,2
2025-12-27 18:26:59,1,180,0,2.2222222222222223,0.00046485706009395374,35,MRU,2
2025-12-27 18:26:59,1,186,0,2.6881720430107525,0.00043924440538800825,38,MRU,2
2025-12-27 18:26:59,1,192,0,3.125,0.00014984594870407384,41,MRU,2
2025-12-27 18:26:59,1,198,0,3.0303030303030303,0.0004691981506722174,42,MRU,2
2025-12-27 18:26:59,1,204,0,3.431372549019608,0.00019523632322740374,44,MRU,2
2025-12-27 18:26:59,1,210,0,3.8095238095238098,0.00045052779909304476,46,MRU,2
2025-12-27 18:26:59,1,210,0,3.8095238095238098,0.00022268226774655912,46,MRU,2
2025-12-27 18:26:59,1,216,0,3.7037037037037033,0.0003115808518334737,47,MRU,2
2025-12-27 18:26:59,1,222,0,3.6036036036036037,0.0003686296315907043,48,MRU,2
2025-12-27 18:26:59,1,228,0,3.9473684210526314,0.0002135964021132928,50,MRU,2
2025-12-27 18:26:59,1,234,0,3.8461538461538463,0.00022461688006645425,51,MRU,2
2025-12-27 18:26:59,1,240,0,3.75,0.0002195163699260314,52,MRU,2
2025-12-27 18:26:59,1,246,0,4.0650406504065035,0.000179149625911425,54,MRU,2
2025-12-27 18:26:59,1,252,0,3.968253968253968,0.00038094725470730974,55,MRU,2
2025-12-27 18:26:59,1,258,0,3.875968992248062,0.0002656515401227458,56,MRU,2
2025-12-27 18:26:59,1,264,0,3.787878787878788,0.0001334724718561039,57,MRU,2
2025-12-27 18:26:59,1,270,0,3.7037037037037033,0.00020360644331436365,58,MRU,2
2025-12-27 18:26:59,1,276,0,3.6231884057971016,0.00020132392303237153,59,MRU,2
