Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Publishers
2025-12-27 18:26:55,1,6,0,0.0,0.002912585881549357,1,LFU,2
2025-12-27 18:26:55,1,12,0,0.0,0.004716488483670769,2,LFU,2
2025-12-27 18:26:55,1,18,0,0.0,0.003940140154991601,3,LFU,2
2025-12-27 18:26:56,1,24,0,0.0,0.004079672769215244,4,LFU,2
2025-12-27 18:26:56,1,30,0,0.0,0.00041853067001867045,5,LFU,2
2025-12-27 18:26:56,1,36,0,0.0,0.002079967201135663,6,LFU,2
2025-12-27 18:26:56,1,42,0,0.0,0.0019097429836328478,7,LFU,2
2025-12-27 18:26:56,1,48,0,0.0,0.0016934270079828147,8,LFU,2
2025-12-27 18:26:56,1,54,0,0.0,0.0004253036895668988,9,LFU,2
2025-12-27 18:26:56,1,54,0,0.0,0.0008193101801915134,9,LFU,2
2025-12-27 18:26:56,1,60,0,0.0,0.0010835905674156554,10,LFU,2
2025-12-27 18:26:56,1,66,0,0.0,0.0007262330417698102,11,LFU,2
2025-12-27 18:26:56,1,72,0,0.0,0.00019021558757861248,12,LFU,2
2025-12-27 18:26:56,1,78,0,0.0,0.00044778691488810433,13,LFU,2
2025-12-27 18:26:56,1,84,0,1.1904761904761905,0.000675479466689746,15,LFU,2
2025-12-27 18:26:56,1,90,0,1.1111111111111112,0.0008450659358179372,16,LFU,2
2025-12-27 18:26:56,1,96,0,1.0416666666666665,0.0007896825297831084,17,LFU,2
2025-12-27 18:26:56,1,102,0,0.9803921568627451,0.00069142479706423,18,LFU,2
2025-12-27 18:26:56,1,108,0,0.9259259259259258,0.0005253215929059466,19,LFU,2
2025-12-27 18:26:56,1,114,0,0.8771929824561403,0.0006835526925659389,20,LFU,2
2025-12-27 18:26:56,1,120,0,0.8333333333333334,0.0005621840066965901,21,LFU,2
2025-12-27 18:26:56,1,126,0,0.7936507936507936,0.00030944951393331154,22,LFU,2
2025-12-27 18:26:56,1,132,0,0.7575757575757576,0.00044910473021367054,23,LFU,2
2025-12-27 18:26:56,1,138,0,0.7246376811594203,0.00018038989996285273,24,LFU,2
2025-12-27 18:26:56,1,144,0,0.6944444444444444,0.0006670143766932796,25,LFU,2
2025-12-27 18:26:56,1,150,0,1.3333333333333335,0.00027350404174690947,27,LFU,2
2025-12-27 18:26:56,1,156,0,1.282051282051282,0.0005236140903113829,28,LFU,2
2025-12-27 18:26:56,1,162,0,1.2345679012345678,0.0005491003916494051,29,LFU,2
2025-12-27 18:26:56,1,168,0,1.1904761904761905,0.00025820596191197137,30,LFU,2
2025-12-27 18:26:56,1,174,0,1.1494252873563218,0.0001756394966054252,31,LFU,2
2025-12-27 18:26:56,1,180,0,1.1111111111111112,0.0005533941113356899,33,LFU,2
2025-12-27 18:26:56,1,186,0,1.0752688172043012,0.00048754630259828605,35,LFU,2
2025-12-27 18:26:56,1,192,0,1.0416666666666665,0.0003802967431848344,36,LFU,2
2025-12-27 18:26:56,1,198,0,1.5151515151515151,0.00017567428166394581,38,LFU,2
2025-12-27 18:26:56,1,204,0,1.4705882352941175,0.00021156855752737437,39,LFU,2
2025-12-27 18:26:56,1,210,0,1.4285714285714286,0.0002135776720979915,40,LFU,2
2025-12-27 18:26:56,1,216,0,1.3888888888888888,0.00014792263951353288,41,LFU,2
2025-12-27 18:26:56,1,216,0,1.3888888888888888,0.00013141826924556975,41,LFU,2
2025-12-27 18:26:57,1,222,0,1.3513513513513513,0.00044382723894879786,42,LFU,2
2025-12-27 18:26:57,1,228,0,1.3157894736842104,0.00021745215629511772,43,LFU,2
2025-12-27 18:26:57,1,234,0,1.282051282051282,0.000285985372362157,44,LFU,2
2025-12-27 18:26:57,1,240,0,1.25,0.00023470003973128116,46,LFU,2
2025-12-27 18:26:57,1,246,0,1.2195121951219512,0.00014603313746376637,47,LFU,2
2025-12-27 18:26:57,1,252,0,1.1904761904761905,0.00026596006140137734,49,LFU,2
2025-12-27 18:26:57,1,258,0,1.1627906976744187,0.00016426407552767614,50,LFU,2
2025-12-27 18:26:57,1,264,0,1.1363636363636365,0.00020285502553102737,51,LFU,2
2025-12-27 18:26:57,1,270,0,1.1111111111111112,0.00011441383616416177,53,LFU,2
2025-12-27 18:26:57,1,276,0,1.0869565217391304,0.00020888003439720873,54,LFU,2
2025-12-27 18:26:57,1,282,0,1.0638297872340425,0.00019504024123182014,57,LFU,2
2025-12-27 18:26:57,1,288,0,1.0416666666666665,4.3823372178661435e-05,59,LFU,2
