Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Publishers
2025-12-27 18:47:28,2,11,0,0.0,0.0044337846898971625,2,RandomForest,2
2025-12-27 18:47:28,2,22,0,0.0,0.0018502954774024581,4,RandomForest,2
2025-12-27 18:47:28,2,33,0,0.0,0.0011217614084774443,6,RandomForest,2
2025-12-27 18:47:28,2,44,0,0.0,0.0006277590594372793,8,RandomForest,2
2025-12-27 18:47:28,2,55,0,0.0,0.001026686691363721,10,RandomForest,2
2025-12-27 18:47:28,2,66,0,0.0,0.0004804833970805944,12,RandomForest,2
2025-12-27 18:47:28,2,77,0,0.0,0.000655477775388734,14,RandomForest,2
2025-12-27 18:47:28,2,88,0,0.0,0.0008519628835073269,16,RandomForest,2
2025-12-27 18:47:29,2,99,0,0.0,0.0008456256592229992,18,RandomForest,2
2025-12-27 18:47:29,2,110,0,0.9090909090909091,9.246116244822258e-05,20,RandomForest,2
2025-12-27 18:47:29,2,121,0,1.6528925619834711,0.0003965472388991337,23,RandomForest,2
2025-12-27 18:47:29,2,132,0,1.5151515151515151,0.0004790349704866981,25,RandomForest,2
2025-12-27 18:47:29,2,143,0,1.3986013986013985,0.00016319514426936402,27,RandomForest,2
2025-12-27 18:47:29,2,154,0,1.2987012987012987,0.00020417162161082315,29,RandomForest,2
2025-12-27 18:47:29,2,165,0,1.8181818181818181,6.062643245352011e-05,31,RandomForest,2
2025-12-27 18:47:29,2,176,0,2.272727272727273,0.00028739966524477314,33,RandomForest,2
2025-12-27 18:47:29,2,187,0,2.13903743315508,0.00030828018903727034,35,RandomForest,2
2025-12-27 18:47:29,2,198,0,2.0202020202020203,0.0001456344770577746,37,RandomForest,2
2025-12-27 18:47:29,2,209,0,2.3923444976076556,6.621183463224988e-05,41,RandomForest,2
2025-12-27 18:47:29,2,220,0,2.272727272727273,0.00011591389306883842,43,RandomForest,2
