Policy,Iteration,Cache Hit Ratio,Latency,Hop Reduction
LRU,69,2.880658436213992,0.00010664727879244841,0.5625
LRU,70,2.8455284552845526,0.0002492225326138362,0.5625
LRU,71,2.8000000000000003,0.0003893254796954654,0.5625
LRU,72,2.7559055118110236,7.103958133146e-05,0.5625
LRU,73,2.7131782945736433,0.00021977792465674084,0.5625
LRU,74,3.0534351145038165,5.470859275545679e-05,0.5625
LRU,75,3.007518796992481,0.00016292855902312543,0.5625
LRU,76,2.973977695167286,0.00016045099722860937,0.5625
LRU,77,2.941176470588235,0.00023166391264482436,0.5625
LRU,78,2.909090909090909,0.0002837126758261671,0.5625
LRU,79,2.867383512544803,7.70351462826052e-05,0.5625
LRU,80,2.8268551236749118,0.00012621811229713602,0.5625
LRU,81,2.7874564459930316,0.0002552074013527123,0.5625
LRU,82,2.7491408934707904,0.0003068895507373663,0.5625
LRU,83,2.711864406779661,0.000308884600204638,0.5625
LRU,84,2.6755852842809364,0.00024326091682508015,0.5625
LRU,85,2.6490066225165565,0.000304397675863539,0.5625
LRU,86,2.941176470588235,0.0002701377530609716,0.5625
LRU,87,2.912621359223301,0.0002103782717428849,0.5625
LRU,88,2.8846153846153846,0.00029695531712830225,0.5625
LRU,89,2.857142857142857,0.0002931529164603673,0.5625
LRU,90,2.8301886792452833,0.0001961466905268701,0.5625
LRU,91,3.115264797507788,0.00011969099600975253,0.5625
LRU,92,3.0864197530864197,0.0001236261370689337,0.5625
LRU,93,3.048780487804878,0.00023681922594010024,0.5625
LRU,94,3.0211480362537766,0.00016123077009747933,0.5625
LRU,95,2.9940119760479043,0.00015512053801859514,0.5625
LRU,96,2.9585798816568047,0.00015475343513945945,0.5625
LRU,97,2.932551319648094,0.0001536221996350019,0.5625
LRU,98,2.898550724637681,0.0001527696021400901,0.5625
LRU,99,3.1609195402298855,0.00025987288759031404,0.5625
LRU,100,3.125,0.00023315910020785016,0.5625
LFU,1,0.0,0.003635852262970345,0.625
LFU,2,0.0,0.009826056358585923,0.625
LFU,3,0.0,0.004820490724804164,0.625
LFU,4,0.0,0.0057901018059317265,0.5625
LFU,5,0.0,0.0010112890672770397,0.5625
LFU,6,0.0,0.003387787774610063,0.5625
LFU,7,0.0,0.0015815605873473085,0.5625
LFU,8,0.0,0.001663303745427884,0.5625
LFU,9,0.0,0.0026578964251756693,0.5625
LFU,10,0.0,0.0008471466709609659,0.5625
LFU,11,0.0,0.0003246721440104995,0.5625
LFU,12,0.0,0.0020165386260507525,0.5625
LFU,13,0.0,0.0013427321199858348,0.5625
LFU,14,0.0,0.0015682959704266554,0.5625
LFU,15,1.9607843137254901,0.0017192497431766833,0.5625
LFU,16,1.8181818181818181,0.0016444120682568768,0.5625
LFU,17,1.7241379310344827,0.0006422842795831778,0.5625
LFU,18,1.639344262295082,0.0002669907985420338,0.5625
LFU,19,1.5384615384615385,0.0011453790986921738,0.5625
LFU,20,1.4705882352941175,0.0008035804435943405,0.5625
LFU,21,2.7777777777777777,0.0005135245832808348,0.5625
LFU,22,2.666666666666667,0.0005319669875918664,0.5625
LFU,23,2.5316455696202533,0.00027135041287446233,0.5625
LFU,24,2.4096385542168677,0.0004518714185243383,0.5625
LFU,25,3.488372093023256,0.0004744758475655802,0.5625
LFU,26,3.3333333333333335,0.0005440874237645779,0.5625
LFU,27,3.225806451612903,0.0003521843567334595,0.5625
LFU,28,3.0927835051546393,0.00021493493208732316,0.5625
LFU,29,2.9702970297029703,0.0002783971075080333,0.5625
LFU,30,3.8461538461538463,0.0006440116318335022,0.5625
LFU,31,3.7037037037037033,0.0007485667576193502,0.5625
LFU,32,3.571428571428571,0.0004265135982059273,0.5625
LFU,33,3.4782608695652173,0.00034928023915749593,0.5625
LFU,34,3.389830508474576,0.0005408754980417088,0.5625
LFU,35,4.132231404958678,0.00026446012491321595,0.5625
LFU,36,4.0,0.000382715380320956,0.5625
LFU,37,4.6875,0.00037269973354320165,0.5625
LFU,38,5.343511450381679,0.00072156352871275,0.5625
LFU,39,5.223880597014925,0.000674837483669162,0.5625
LFU,40,5.072463768115942,0.00011866746950602445,0.5625
LFU,41,5.633802816901409,0.00026907731582939643,0.5625
LFU,42,5.517241379310345,0.0004958421413110307,0.5625
LFU,43,5.405405405405405,0.0001588227989025574,0.5625
LFU,44,5.298013245033113,0.00017106424920782103,0.5625
LFU,45,5.161290322580645,0.0003832029719530614,0.5625
LFU,46,5.063291139240507,0.00023312215949174487,0.5625
LFU,47,4.938271604938271,0.00028168383701091096,0.5625
LFU,48,4.848484848484849,0.0003958256566797538,0.5625
LFU,49,4.733727810650888,0.0004669524871207875,0.5625
LFU,50,4.624277456647398,0.0005434903984852704,0.5625
LFU,51,4.545454545454546,0.0001027587267941549,0.5625
LFU,52,4.444444444444445,7.157665592500793e-05,0.5625
LFU,53,4.918032786885246,0.00010557097533564182,0.5625
LFU,54,4.81283422459893,0.00039325605694378934,0.5625
LFU,55,4.736842105263158,0.0002390741391977297,0.5625
LFU,56,4.736842105263158,0.000487754112170165,0.5625
LFU,57,4.66321243523316,0.0002790521412139793,0.5625
LFU,58,4.591836734693878,0.0001878902294497797,0.5625
LFU,59,5.025125628140704,0.00044422689288536047,0.5625
LFU,60,4.926108374384237,0.00014821552601569182,0.5625
LFU,61,4.830917874396135,8.367752905402142e-05,0.5625
LFU,62,5.238095238095238,0.00012404228101323863,0.5625
LFU,63,5.633802816901409,0.00018317585871349936,0.5625
LFU,64,5.555555555555555,6.935068509983593e-05,0.5625
LFU,65,5.47945205479452,0.0004525168207777798,0.5625
LFU,66,5.381165919282512,0.00012123038661774294,0.5625
LFU,67,5.286343612334802,0.00038284213607629004,0.5625
LFU,68,5.217391304347826,0.000323005918932428,0.5625
LFU,69,5.150214592274678,4.7132931626702624e-05,0.5625
LFU,70,5.063291139240507,0.0003744866919772299,0.5625
LFU,71,5.0,8.06242679903499e-05,0.5625
LFU,72,4.938271604938271,0.0001628834464615212,0.5625
LFU,73,4.878048780487805,0.0002762258534727295,0.5625
LFU,74,4.8,0.0002401534524628412,0.5625
LFU,75,4.724409448818897,0.00023243411131877332,0.5625
LFU,76,4.669260700389105,6.0946199562018666e-05,0.5625
LFU,77,4.597701149425287,0.00010433011861330657,0.5625
LFU,78,4.545454545454546,0.00036582807327124823,0.5625
LFU,79,4.49438202247191,0.000360708510644244,0.5625
LFU,80,4.814814814814815,0.0003116329957617521,0.5625
LFU,81,4.744525547445255,0.0003228856721367789,0.5625
LFU,82,4.676258992805756,0.00021698436463510882,0.5625
LFU,83,4.609929078014184,0.0002951409670630789,0.5625
LFU,84,4.545454545454546,0.0001556253406370582,0.5625
LFU,85,4.482758620689655,0.00027196988241891924,0.5625
LFU,86,4.421768707482993,0.00023741518006752325,0.5625
LFU,87,4.3624161073825505,0.000134596590233072,0.5625
LFU,88,4.318936877076411,0.00020108712795012502,0.5625
LFU,89,4.276315789473684,9.071700443965621e-05,0.5625
LFU,90,4.234527687296417,5.3981475661353035e-05,0.5625
LFU,91,4.180064308681672,0.0001561751418999962,0.5625
LFU,92,4.1269841269841265,9.629135309343782e-05,0.5625
LFU,93,4.088050314465408,0.00011854106787052856,0.5625
LFU,94,4.361370716510903,0.00013229589160595697,0.5625
LFU,95,4.320987654320987,0.000305876150831079,0.5625
LFU,96,4.281345565749235,0.00012277805209720902,0.5625
LFU,97,4.229607250755287,0.00023652456027091736,0.5625
LFU,98,4.179104477611941,0.00023594290162622306,0.5625
LFU,99,4.129793510324483,0.0002852642134086676,0.5625
LFU,100,4.373177842565598,0.00011731363909662182,0.5625
FIFO,1,0.0,0.014761561183944257,0.5
FIFO,2,0.0,0.003431019216268116,0.5625
FIFO,3,0.0,0.003998871610459384,0.5625
FIFO,4,0.0,0.004774760006739664,0.5625
FIFO,5,0.0,0.0040974023986555955,0.5625
FIFO,6,0.0,0.004649087551305965,0.5625
FIFO,7,0.0,0.004116823443458929,0.5625
FIFO,8,0.0,0.001442667951910141,0.5625
FIFO,9,0.0,0.0024232436170405717,0.5625
FIFO,10,2.7777777777777777,0.0008130644345119136,0.5625
FIFO,11,2.5,0.001616997816794883,0.5625
FIFO,12,4.651162790697675,0.0007610400949990614,0.5625
FIFO,13,4.25531914893617,0.0012892612181052714,0.5625
FIFO,14,3.9215686274509802,0.0007788050236933353,0.5625
FIFO,15,3.6363636363636362,0.0010109841396008833,0.5625
FIFO,16,3.389830508474576,0.0008396066613283138,0.5625
FIFO,17,3.1746031746031744,0.0013820915218300152,0.5625
FIFO,18,3.0303030303030303,0.00020587286576303912,0.5625
FIFO,19,2.898550724637681,0.00032540531935743494,0.5625
FIFO,20,2.73972602739726,0.00015078019880463965,0.5625
FIFO,21,2.5974025974025974,0.0007942662183770369,0.5625
FIFO,22,2.5,0.001015669102980636,0.5625
FIFO,23,3.614457831325301,0.0004618550891412412,0.5625
FIFO,24,3.4482758620689653,0.0006481573284896524,0.5625
FIFO,25,3.3333333333333335,0.0005042128353557315,0.5625
FIFO,26,3.1914893617021276,0.0003428878845244487,0.5625
FIFO,27,3.061224489795918,0.0002823584656040375,0.5625
FIFO,28,2.9702970297029703,0.0004396731436774922,0.5625
FIFO,29,2.8846153846153846,0.0005597125494331028,0.5625
FIFO,30,3.7037037037037033,0.00043374298412211684,0.5625
FIFO,31,3.6036036036036037,0.0008182999895220557,0.5625
FIFO,32,3.508771929824561,0.0003528158733025281,0.5625
FIFO,33,3.418803418803419,0.000287321801505771,0.5625
FIFO,34,3.3057851239669422,0.0005507150963690278,0.5625
FIFO,35,3.2,0.00020556369111636102,0.5625
FIFO,36,3.125,0.0002990792910092658,0.5625
FIFO,37,3.0534351145038165,0.0003018609424007736,0.5625
FIFO,38,2.9629629629629632,0.00016611925149349584,0.5625
FIFO,39,2.898550724637681,0.0004103900126866423,0.5625
FIFO,40,2.8169014084507045,0.000417422024014679,0.5625
FIFO,41,2.73972602739726,0.0002644743265865551,0.5625
FIFO,42,2.684563758389262,0.00012541154451363887,0.5625
FIFO,43,2.6143790849673203,0.00025656049129132004,0.5625
FIFO,44,2.564102564102564,0.00015469374745976261,0.5625
FIFO,45,2.5,0.0004063520082475744,0.5625
FIFO,46,2.4390243902439024,0.0005656901789412165,0.5625
FIFO,47,2.3952095808383236,0.00012963740029184494,0.5625
FIFO,48,2.3391812865497075,0.0003907749650558839,0.5625
FIFO,49,2.2857142857142856,0.0001804236705056236,0.5625
FIFO,50,2.2346368715083798,6.330708418549729e-05,0.5625
FIFO,51,2.197802197802198,0.0002609168387611295,0.5625
FIFO,52,2.1505376344086025,0.0004203117342364173,0.5625
FIFO,53,2.1164021164021163,0.000420975701994097,0.5625
FIFO,54,2.072538860103627,0.00030248572080931324,0.5625
FIFO,55,2.0408163265306123,0.00032939710420158935,0.5625
FIFO,56,2.0,0.00018917036230784264,0.5625
FIFO,57,1.9704433497536946,0.0003233585665471729,0.5625
FIFO,58,1.9417475728155338,0.00018822029032775772,0.5625
FIFO,59,2.3923444976076556,0.00030287255170031074,0.5625
FIFO,60,2.3474178403755865,0.00046946214931771425,0.5625
FIFO,61,2.3041474654377883,7.609724463018091e-05,0.5625
FIFO,62,2.272727272727273,0.00043844189482633523,0.5625
FIFO,63,2.242152466367713,0.00024371386824608901,0.5625
FIFO,64,2.2123893805309733,0.0003396228029161358,0.5625
FIFO,65,2.1739130434782608,0.00016073747476039386,0.5625
FIFO,66,2.1459227467811157,0.00039183290597354694,0.5625
FIFO,67,2.109704641350211,0.00020798409277765904,0.5625
FIFO,68,2.0746887966804977,0.0002557517890575158,0.5625
FIFO,69,2.0491803278688523,0.0003045200938888336,0.5625
FIFO,70,2.0242914979757085,0.0002718222870520582,0.5625
FIFO,71,2.3904382470119523,0.0001328024685436244,0.5625
FIFO,72,2.3529411764705883,0.0002963647933681454,0.5625
FIFO,73,2.3166023166023164,0.00012318866244797447,0.5625
FIFO,74,2.2900763358778624,0.00010762481226833629,0.5625
FIFO,75,2.2556390977443606,0.00016960991599415746,0.5625
FIFO,76,2.2304832713754648,0.00023067329059034964,0.5625
FIFO,77,2.5735294117647056,0.0003236824013523889,0.5625
FIFO,78,2.536231884057971,0.00024174552749863776,0.5625
FIFO,79,2.5,4.360656813566227e-05,0.5625
FIFO,80,2.464788732394366,7.63177588412053e-05,0.5625
FIFO,81,2.4390243902439024,8.961355454660107e-05,0.5625
FIFO,82,2.405498281786942,0.00026291875025930066,0.5625
FIFO,83,2.380952380952381,0.00018303770404550225,0.5625
FIFO,84,2.356902356902357,0.00023756196303519143,0.5625
FIFO,85,2.3255813953488373,0.00014720466229653606,0.5625
FIFO,86,2.2950819672131146,0.00011649303435169844,0.5625
FIFO,87,2.272727272727273,0.00017121109198026737,0.5625
FIFO,88,2.2508038585209005,0.00022485884288606052,0.5625
FIFO,89,2.229299363057325,0.0001430761228238042,0.5625
FIFO,90,2.2082018927444795,3.687347919521457e-05,0.5625
FIFO,91,2.1806853582554515,0.0003036050100803312,0.5625
FIFO,92,2.1538461538461537,6.393513152255476e-05,0.5625
FIFO,93,2.1341463414634148,0.00015951382065634368,0.5625
FIFO,94,2.108433734939759,4.239044716771512e-05,0.5625
FIFO,95,2.083333333333333,9.865163264520519e-05,0.5625
FIFO,96,2.0588235294117645,0.00011629725133559779,0.5625
FIFO,97,2.3323615160349855,0.00011557746600976765,0.5625
FIFO,98,2.312138728323699,0.0002438042989988858,0.5625
FIFO,99,2.292263610315186,9.151159915721122e-05,0.5625
FIFO,100,2.5495750708215295,0.0002655134897960473,0.5625
MRU,1,0.0,0.012335580089723875,0.5
MRU,2,0.0,0.011261939358556926,0.5
MRU,3,0.0,0.006160615743734309,0.5
MRU,4,0.0,0.004727572113145233,0.5
MRU,5,0.0,0.0052292927996138725,0.5625
MRU,6,0.0,0.003746334711497743,0.5625
MRU,7,0.0,0.0036228577608293723,0.5625
MRU,8,0.0,0.0016519146182547198,0.5625
MRU,9,0.0,0.001313357949930134,0.5625
MRU,10,2.7777777777777777,0.001350491342705303,0.5625
MRU,11,2.564102564102564,0.0005122022818303054,0.5625
MRU,12,4.761904761904762,0.0005912726949862917,0.5625
MRU,13,6.666666666666667,0.0019151662717285718,0.5625
MRU,14,6.25,0.002044142968580637,0.5625
MRU,15,5.88235294117647,0.0010137670672649888,0.5625
MRU,16,5.555555555555555,0.0015759258078648969,0.5625
MRU,17,5.172413793103448,0.0011169137565838368,0.5625
MRU,18,4.838709677419355,0.0002433275168370544,0.5625
MRU,19,4.615384615384616,0.0005475504745093226,0.5625
MRU,20,4.411764705882353,0.0011858543349000327,0.5625
MRU,21,4.225352112676056,0.0013926400639999686,0.5625
MRU,22,4.0,0.0011017954554935342,0.5625
MRU,23,3.8461538461538463,0.0010480501571323644,0.5625
MRU,24,3.6585365853658534,0.00026533062420214796,0.5625
MRU,25,3.488372093023256,0.0003399698852248484,0.5625
MRU,26,3.3333333333333335,0.000646689468981006,0.5625
MRU,27,3.225806451612903,0.000814395013357415,0.5625
MRU,28,3.0927835051546393,0.0009623867908468958,0.5625
MRU,29,2.9702970297029703,0.00020858520589079325,0.5625
MRU,30,2.8846153846153846,0.0008925649540622697,0.5625
MRU,31,3.7383177570093453,0.0007486663709425226,0.5625
MRU,32,3.6363636363636362,0.0005178370276859019,0.5625
MRU,33,3.5398230088495577,0.00039013593635765667,0.5625
MRU,34,3.418803418803419,0.000838996004185845,0.5625
MRU,35,3.3333333333333335,0.0007618305331273757,0.5625
MRU,36,3.2520325203252036,0.0003568397871466435,0.5625
MRU,37,3.1746031746031744,0.0005179482360045612,0.5625
MRU,38,3.10077519379845,0.00014884781959076748,0.5625
MRU,39,3.0303030303030303,0.0004711218608026567,0.5625
MRU,40,2.941176470588235,0.00036618258345003996,0.5625
MRU,41,2.877697841726619,0.000357637028097494,0.5625
MRU,42,2.8169014084507045,0.0006781627164039769,0.5625
MRU,43,2.73972602739726,0.00045221410861738065,0.5625
MRU,44,3.3557046979865772,0.0005683111075474876,0.5625
MRU,45,3.289473684210526,0.0004799664602053835,0.5625
MRU,46,3.225806451612903,0.0005239894608718393,0.5625
MRU,47,3.1446540880503147,0.0005158496084580308,0.5625
MRU,48,3.067484662576687,0.0002506206551418782,0.5625
MRU,49,3.592814371257485,0.0005243316102120312,0.5625
MRU,50,3.508771929824561,9.303370049366454e-05,0.5625
MRU,51,3.428571428571429,0.00020763907147444704,0.5625
MRU,52,3.3707865168539324,0.0004319547893815801,0.5625
MRU,53,3.296703296703297,0.0005142259466933273,0.5625
MRU,54,3.225806451612903,0.0005047780150443292,0.5625
MRU,55,3.1578947368421053,0.00042708955173025406,0.5625
MRU,56,3.1088082901554404,0.00030722560641619965,0.5625
MRU,57,3.0456852791878175,0.00032153269683204527,0.5625
MRU,58,2.9850746268656714,0.00022343049327173172,0.5625
MRU,59,2.9268292682926833,6.634899076149185e-05,0.5625
MRU,60,2.8846153846153846,0.00016040323497639637,0.5625
MRU,61,2.8301886792452833,0.0001907995611556696,0.5625
MRU,62,2.7777777777777777,0.00030021730568961146,0.5625
MRU,63,2.73972602739726,0.00017288420818953453,0.5625
MRU,64,2.7027027027027026,0.00036976075888005364,0.5625
MRU,65,2.666666666666667,0.0003385326143068462,0.5625
MRU,66,2.6200873362445414,0.00043110321808440357,0.5625
MRU,67,2.575107296137339,0.00026894057949304536,0.5625
MRU,68,2.5423728813559325,0.00012155791732239804,0.5625
MRU,69,2.510460251046025,0.00038389128727700294,0.5625
MRU,70,2.4691358024691357,0.00034764451956838385,0.5625
MRU,71,2.4390243902439024,0.00032238549266801246,0.5625
MRU,72,2.4096385542168677,0.0003005495518715846,0.5625
MRU,73,2.371541501976284,0.0002358172647867444,0.5625
MRU,74,2.34375,0.00018631664276559938,0.5625
MRU,75,2.307692307692308,0.0001970832125115741,0.5625
MRU,76,2.2813688212927756,0.00019822249665125326,0.5625
MRU,77,2.247191011235955,0.00016595733060170687,0.5625
MRU,78,2.2222222222222223,0.00021146739143426005,0.5625
MRU,79,2.197802197802198,0.00022316710843175294,0.5625
MRU,80,2.1739130434782608,0.00015566224349013196,0.5625
MRU,81,2.5089605734767026,0.0003013430281015906,0.5625
MRU,82,2.4822695035460995,8.93887958369349e-05,0.5625
MRU,83,2.4475524475524475,0.00028329330133475207,0.5625
MRU,84,2.422145328719723,0.00018740984712882337,0.5625
MRU,85,2.7303754266211606,0.00033324823711190684,0.5625
MRU,86,3.0303030303030303,0.0002906959214691159,0.5625
MRU,87,2.990033222591362,6.143232516785998e-05,0.5625
MRU,88,2.9508196721311477,0.00019005304761476348,0.5625
MRU,89,3.2467532467532463,0.000287166511877848,0.5625
MRU,90,3.205128205128205,0.00015786301326811895,0.5625
MRU,91,3.1746031746031744,0.0002590902032373702,0.5625
MRU,92,3.1446540880503147,9.020844333606343e-05,0.5625
MRU,93,3.1055900621118013,0.00027071265428298564,0.5625
MRU,94,3.067484662576687,0.0002717043710473614,0.5625
MRU,95,3.0303030303030303,0.00022356889337427543,0.5625
MRU,96,2.9940119760479043,0.0002905472260404819,0.5625
MRU,97,2.9585798816568047,0.00012147595292816734,0.5625
MRU,98,2.923976608187134,0.00014550762776382802,0.5625
MRU,99,2.898550724637681,0.00024552333799446275,0.5625
MRU,100,2.8735632183908044,0.0002766512199195905,0.5625
FACR,1,0.0,0.014274448356176283,0.5
FACR,2,0.0,0.006913112250478133,0.5625
FACR,3,0.0,0.007406491002112787,0.5625
FACR,4,0.0,0.004354401239404699,0.5625
FACR,5,0.0,0.001163547172399691,0.5625
FACR,6,0.0,0.0017033360892635841,0.5625
FACR,7,0.0,0.0017983600771300633,0.5625
FACR,8,0.0,0.0026542797711407826,0.5625
FACR,9,0.0,0.0028999593740207624,0.5625
FACR,10,0.0,0.001796023155824545,0.5625
FACR,11,2.564102564102564,0.0011636220918510342,0.5625
FACR,12,2.3255813953488373,0.0019145998423573424,0.5625
FACR,13,2.127659574468085,0.0020511860024002545,0.5625
FACR,14,1.9607843137254901,0.000934573335376481,0.5625
FACR,15,1.8518518518518516,0.000750483186730782,0.5625
FACR,16,1.7543859649122806,0.000821721447887166,0.5625
FACR,17,1.6666666666666667,0.00028421781886706863,0.5625
FACR,18,1.5625,0.0009936596196796542,0.5625
FACR,19,1.4705882352941175,0.00041661758603232606,0.5625
FACR,20,1.4084507042253522,0.0006048547390576613,0.5625
FACR,21,1.3333333333333335,0.0005601483674443676,0.5625
FACR,22,1.2658227848101267,0.0007579393567301443,0.5625
FACR,23,1.2048192771084338,0.0002450898773243206,0.5625
FACR,24,2.2988505747126435,0.00026449339706210794,0.5625
FACR,25,3.296703296703297,0.0008311685865424614,0.5625
FACR,26,3.1578947368421053,0.00014753891615535905,0.5625
FACR,27,3.0303030303030303,0.0006324471175694805,0.5625
FACR,28,2.912621359223301,0.0008270213912274148,0.5625
FACR,29,2.803738317757009,0.0004300308526138677,0.5625
FACR,30,2.727272727272727,0.0002550833357267956,0.5625
FACR,31,2.631578947368421,0.0008452066100981926,0.5625
FACR,32,3.418803418803419,0.0006529896781404016,0.5625
FACR,33,3.3333333333333335,0.0005498196510487146,0.5625
FACR,34,3.225806451612903,0.0005818539552308053,0.5625
FACR,35,3.125,0.0006891153257305035,0.5625
FACR,36,3.0534351145038165,0.00032521471551737077,0.5625
FACR,37,3.7037037037037033,9.669238957119335e-05,0.5625
FACR,38,3.6231884057971016,0.0006955551250316205,0.5625
FACR,39,3.546099290780142,0.0003769011909074629,0.5625
FACR,40,3.4482758620689653,0.0003624348922097507,0.5625
FACR,41,3.3557046979865772,0.00033507838217016454,0.5625
FACR,42,3.2679738562091507,0.0003862983321013857,0.5625
FACR,43,3.8461538461538463,0.0004965936575113524,0.5625
FACR,44,4.40251572327044,0.0005043474535391236,0.5625
FACR,45,4.294478527607362,0.0002870306421143812,0.5625
FACR,46,4.216867469879518,0.00013102169638066498,0.5625
FACR,47,4.117647058823529,6.815546398887839e-05,0.5625
FACR,48,4.022988505747127,0.00033760619603186165,0.5625
FACR,49,3.932584269662921,0.00034843309314725964,0.5625
FACR,50,3.867403314917127,0.00011563128462260972,0.5625
FACR,51,3.804347826086957,0.00027174821184970395,0.5625
FACR,52,3.7433155080213902,0.0004238612534724339,0.5625
FACR,53,3.684210526315789,0.0003610399110579494,0.5625
FACR,54,3.6269430051813467,0.0001472577678564597,0.5625
FACR,55,3.5532994923857872,0.0004134426840388962,0.5625
FACR,56,3.482587064676617,0.0003016635337664573,0.5625
FACR,57,3.431372549019608,0.00021680591387389914,0.5625
FACR,58,3.3653846153846154,0.00022463800414203504,0.5625
FACR,59,3.3175355450236967,0.00040493868458642675,0.5625
FACR,60,3.255813953488372,0.0004211068006583586,0.5625
FACR,61,3.211009174311927,0.0004258494048189286,0.5625
FACR,62,3.153153153153153,0.00034467675120931636,0.5625
FACR,63,3.0973451327433628,0.0002259258293443949,0.5625
FACR,64,3.0973451327433628,0.0002998648616390704,0.5625
FACR,65,3.0434782608695654,0.00014849467553315165,0.5625
FACR,66,2.9914529914529915,0.00016079713583861847,0.5625
FACR,67,2.941176470588235,4.786601593163991e-05,0.5625
FACR,68,3.3057851239669422,0.0002245284227898809,0.5625
FACR,69,3.2653061224489797,0.00017280156853618345,0.5625
FACR,70,3.225806451612903,0.00024935813380931815,0.5625
FACR,71,3.1746031746031744,7.566033433737147e-05,0.5625
FACR,72,3.1372549019607843,0.00030470025027290026,0.5625
FACR,73,3.474903474903475,0.00028257307947774507,0.5625
FACR,74,3.802281368821293,0.0001195230023861529,0.5625
FACR,75,3.7453183520599254,0.00032264171633092863,0.5625
FACR,76,4.074074074074074,9.474665861480275e-05,0.5625
FACR,77,4.029304029304029,0.00032444451111919234,0.5625
FACR,78,3.985507246376811,0.00021008322128932415,0.5625
FACR,79,3.9285714285714284,0.00018402544898480318,0.5625
FACR,80,3.873239436619718,0.0002496628004736315,0.5625
FACR,81,3.8194444444444446,0.00030170128129725223,0.5625
FACR,82,3.7800687285223367,0.00029232296674756695,0.5625
