Policy,Iteration,Cache Hit Ratio,Latency,Hop Reduction
LFU,30,0.9433962264150944,0.0009133301805572554,0.5625
LFU,31,1.834862385321101,0.00012457973710899593,0.5625
LFU,32,1.7699115044247788,0.0006377571563601862,0.5625
LFU,33,1.7094017094017095,0.0007327203205848921,0.5625
LFU,34,1.6666666666666667,0.0001297288810578381,0.5625
LFU,35,2.4390243902439024,0.00025931843413471285,0.5625
LFU,36,2.3622047244094486,0.0004187878105400947,0.5625
LFU,37,2.307692307692308,0.00034376372771737477,0.5625
LFU,38,2.2388059701492535,0.0007122480622978736,0.5625
LFU,39,2.1739130434782608,0.00017981576331130118,0.5625
LFU,40,2.112676056338028,0.000616001821575715,0.5625
LFU,41,2.054794520547945,0.000123381750381936,0.5625
LFU,42,2.0,0.0003133615832997568,0.5625
LFU,43,1.948051948051948,0.0005544544418304325,0.5625
LFU,44,1.89873417721519,0.0005506993283026219,0.5625
LFU,45,1.8518518518518516,0.0005980911681280207,0.5625
LFU,46,1.8072289156626504,0.0005284452892403575,0.5625
LFU,47,1.7647058823529411,0.0001435754912831961,0.5625
LFU,48,1.7341040462427744,5.937777141530859e-05,0.5625
LFU,49,1.694915254237288,0.00041659893939844484,0.5625
LFU,50,1.6666666666666667,0.0005283926225022106,0.5625
LFU,51,1.6304347826086956,0.00025810045585052783,0.5625
LFU,52,1.6042780748663104,0.0003984439479209366,0.5625
LFU,53,1.5706806282722512,0.00040897556017783354,0.5625
LFU,54,1.5463917525773196,0.0004021214204222309,0.5625
LFU,55,1.5228426395939088,0.0001279270544826325,0.5625
LFU,56,1.5,0.00025526446665811075,0.5625
LFU,57,1.477832512315271,0.00044886097972743686,0.5625
LFU,58,1.4563106796116505,0.0004290385340126516,0.5625
LFU,59,1.9047619047619049,0.0002806676035378712,0.5625
LFU,60,1.8691588785046727,6.65207366831565e-05,0.5625
LFU,61,1.8433179723502304,0.00013267679514447256,0.5625
LFU,62,1.8181818181818181,0.00010609931827286186,0.5625
LFU,63,2.232142857142857,0.00041457110250246894,0.5625
LFU,64,2.2026431718061676,0.0003203152176394708,0.5625
LFU,65,2.1739130434782608,0.000368364197919046,0.5625
LFU,66,2.1459227467811157,0.0003111693701337783,0.5625
LFU,67,2.109704641350211,0.0002329126204149544,0.5625
LFU,68,2.0746887966804977,0.00020326851587705827,0.5625
LFU,69,2.0408163265306123,6.085897003765046e-05,0.5625
LFU,70,2.0161290322580645,0.0003776966406533317,0.5625
LFU,71,1.9920318725099602,0.0002388473822794831,0.5625
LFU,72,1.9607843137254901,0.00028364763102890983,0.5625
LFU,73,2.3166023166023164,0.00014090232756759738,0.5625
LFU,74,2.2813688212927756,4.457326199117108e-05,0.5625
LFU,75,2.2556390977443606,0.00027219664865579693,0.5625
LFU,76,2.2304832713754648,0.00014237010187873874,0.5625
LFU,77,2.2058823529411766,0.00034803142795986124,0.5625
LFU,78,2.181818181818182,0.0001039569695278776,0.5625
LFU,79,2.1505376344086025,0.0003368874308086118,0.5625
LFU,80,2.1201413427561837,0.00013692046036672996,0.5625
LFU,81,2.0905923344947737,0.00028945176481381745,0.5625
LFU,82,2.0618556701030926,0.0002656765269943148,0.5625
LFU,83,2.0618556701030926,0.00020671767524403493,0.5625
LFU,84,2.0338983050847457,0.00018556846729646937,0.5625
LFU,85,2.013422818791946,0.00029988809666342916,0.5625
LFU,86,1.9933554817275747,0.00016113582022896374,0.5625
LFU,87,1.9736842105263157,0.0001864521375594053,0.5625
LFU,88,1.948051948051948,4.875183672582157e-05,0.5625
LFU,89,1.929260450160772,7.888310399317479e-05,0.5625
LFU,90,1.9047619047619049,0.0001366697524675824,0.5625
LFU,91,1.8808777429467085,8.898431606223567e-05,0.5625
LFU,92,2.1671826625387,0.00012801063934559533,0.5625
LFU,93,2.147239263803681,5.228522439130286e-05,0.5625
LFU,94,2.1212121212121215,0.0002338922491357972,0.5625
LFU,95,2.3952095808383236,0.00022697806708392386,0.5625
LFU,96,2.6627218934911245,0.00018118684421644822,0.5625
LFU,97,2.631578947368421,0.00024357119388417132,0.5625
LFU,98,2.601156069364162,0.0002424427637478762,0.5625
LFU,99,2.571428571428571,0.00022209957854816696,0.5625
LFU,100,2.5423728813559325,5.48029309886927e-05,0.5625
FIFO,1,0.0,0.016304607055773634,0.5
FIFO,2,0.0,0.006775823800910143,0.5
FIFO,3,0.0,0.005652576884116186,0.5625
FIFO,4,0.0,0.006139536023159343,0.5625
FIFO,5,0.0,0.0023608320735591356,0.5625
FIFO,6,0.0,0.0015175358656324205,0.5625
FIFO,7,0.0,0.0010438253334370668,0.5625
FIFO,8,0.0,0.0008536362627271961,0.5625
FIFO,9,0.0,0.0011290798596469717,0.5625
FIFO,10,0.0,0.0004903191592304561,0.5625
FIFO,11,2.7027027027027026,0.0024877118530705054,0.5625
FIFO,12,2.5,0.00035959963317478517,0.5625
FIFO,13,2.272727272727273,0.0012645793778567006,0.5625
FIFO,14,4.25531914893617,0.000953601418828287,0.5625
FIFO,15,3.9215686274509802,0.0014655584634848111,0.5625
FIFO,16,3.6363636363636362,0.0005771953495245142,0.5625
FIFO,17,3.4482758620689653,0.00048326177255031004,0.5625
FIFO,18,3.225806451612903,0.000844964214332647,0.5625
FIFO,19,3.076923076923077,0.0006789309915409361,0.5625
FIFO,20,4.3478260869565215,0.000724701898889362,0.5625
FIFO,21,4.10958904109589,0.000582709102915903,0.5625
FIFO,22,5.194805194805195,0.0006118907893142022,0.5625
FIFO,23,4.938271604938271,0.0012135524051797156,0.5625
FIFO,24,4.761904761904762,0.0007808745461067014,0.5625
FIFO,25,4.597701149425287,0.0009560569328252397,0.5625
FIFO,26,4.444444444444445,0.0007935498848893907,0.5625
FIFO,27,4.301075268817205,0.00016487304593591965,0.5625
FIFO,28,4.166666666666666,0.0006368836034297067,0.5625
FIFO,29,4.0,0.0003730678630904045,0.5625
FIFO,30,3.8834951456310676,0.0002137261755283662,0.5625
FIFO,31,3.7383177570093453,0.00034695208234278855,0.5625
FIFO,32,3.6363636363636362,0.00026142033067768906,0.5625
FIFO,33,3.508771929824561,0.0008701484483676057,0.5625
FIFO,34,3.389830508474576,0.0005072854558217263,0.5625
FIFO,35,3.278688524590164,0.0003120745961342155,0.5625
FIFO,36,3.1746031746031744,0.00013690536721140803,0.5625
FIFO,37,3.10077519379845,0.0005045158186468351,0.5625
FIFO,38,3.007518796992481,0.0006113646803593985,0.5625
FIFO,39,2.941176470588235,0.00010036436300120489,0.5625
FIFO,40,2.877697841726619,0.0004648106827935953,0.5625
FIFO,41,2.797202797202797,0.0002813527794866607,0.5625
FIFO,42,2.73972602739726,0.0004138881713279044,0.5625
FIFO,43,3.3557046979865772,9.148548095580485e-05,0.5625
FIFO,44,3.289473684210526,0.0005164355490380226,0.5625
FIFO,45,3.225806451612903,0.0003307073106418779,0.5625
FIFO,46,3.1645569620253164,0.0003233898738845036,0.5625
FIFO,47,3.7037037037037033,0.00016016374069321253,0.5625
FIFO,48,4.216867469879518,0.0005095339449745677,0.5625
FIFO,49,4.117647058823529,0.0005880965439727336,0.5625
FIFO,50,4.046242774566474,0.0001589885237047992,0.5625
FIFO,51,3.977272727272727,0.00018635591318512425,0.5625
FIFO,52,3.910614525139665,0.0005155661089694927,0.5625
FIFO,53,3.825136612021858,0.00042332992112971803,0.5625
FIFO,54,4.27807486631016,0.0004511975448428894,0.5625
FIFO,55,4.2105263157894735,0.0005146974644854079,0.5625
FIFO,56,4.145077720207254,0.00031826143872532085,0.5625
FIFO,57,4.060913705583756,0.0001162847206401306,0.5625
FIFO,58,3.9800995024875623,9.372916396178638e-05,0.5625
FIFO,59,3.902439024390244,5.1609342124843036e-05,0.5625
FIFO,60,3.827751196172249,0.0003281236915249658,0.5625
FIFO,61,3.7735849056603774,0.00035065916867107875,0.5625
FIFO,62,3.7037037037037033,0.00035076722078001416,0.5625
FIFO,63,4.090909090909091,0.00013793932913589373,0.5625
FIFO,64,4.017857142857143,5.662720462108161e-05,0.5625
FIFO,65,3.9473684210526314,5.6268508004583885e-05,0.5625
FIFO,66,3.8793103448275863,0.0002770023655166026,0.5625
FIFO,67,3.8135593220338984,0.0003102865187936529,0.5625
FIFO,68,3.75,0.00037614752848431064,0.5625
FIFO,69,3.6885245901639343,9.095840368610206e-05,0.5625
FIFO,70,4.032258064516129,7.223362490578882e-05,0.5625
FIFO,71,3.968253968253968,0.0002633721124172484,0.5625
FIFO,72,3.9215686274509802,0.0003461588977628372,0.5625
FIFO,73,3.875968992248062,0.0003368179418777833,0.5625
FIFO,74,3.8314176245210727,0.0001712414479657557,0.5625
FIFO,75,3.7735849056603774,0.00021568317604176088,0.5625
FIFO,76,3.717472118959108,0.00018275782496198875,0.5625
FIFO,77,3.6764705882352944,0.0001761869952583792,0.5625
FIFO,78,3.6363636363636362,0.00024616044855129164,0.5625
FIFO,79,3.597122302158273,0.0002068611334098961,0.5625
FIFO,80,3.546099290780142,0.00026022714935975983,0.5625
FIFO,81,3.4965034965034967,4.09165233778416e-05,0.5625
FIFO,82,3.4482758620689653,9.205679565452999e-05,0.5625
FIFO,83,3.4129692832764507,0.00023919300201327614,0.5625
FIFO,84,3.3670033670033668,7.123243548513551e-05,0.5625
FIFO,85,3.322259136212625,0.00021785887384001746,0.5625
FIFO,86,3.278688524590164,0.000279494109769686,0.5625
FIFO,87,3.2362459546925564,0.00010613053349891576,0.5625
FIFO,88,3.5256410256410255,0.00014160106420904478,0.5625
FIFO,89,3.492063492063492,0.00021384945250436157,0.5625
FIFO,90,3.459119496855346,3.309220571126339e-05,0.5625
FIFO,91,3.4161490683229814,0.0002370873768682741,0.5625
FIFO,92,3.6809815950920246,0.00010279777747618806,0.5625
FIFO,93,3.64741641337386,0.00023089952510229215,0.5625
FIFO,94,3.6036036036036037,0.0002132852427316607,0.5625
FIFO,95,3.857566765578635,4.2282627992722405e-05,0.5625
FIFO,96,3.823529411764706,6.321641904132203e-05,0.5625
FIFO,97,4.081632653061225,0.00015680245443713687,0.5625
FIFO,98,4.034582132564841,0.00014543348211330624,0.5625
FIFO,99,4.0,0.00019048067218095945,0.5625
FIFO,100,3.954802259887006,8.8742241615932e-05,0.5625
MRU,1,0.0,0.016060836275253332,0.5
MRU,2,0.0,0.011368506205990711,0.5625
MRU,3,0.0,0.006046371504642265,0.5625
MRU,4,0.0,0.002184850000586474,0.5625
MRU,5,0.0,0.0012910480434559432,0.5625
MRU,6,0.0,0.0029847863314657213,0.5625
MRU,7,0.0,0.0032339705766277742,0.5625
MRU,8,0.0,0.0015476607574099013,0.5625
MRU,9,0.0,0.0020366820678933157,0.5625
MRU,10,0.0,0.0014724461041131234,0.5625
MRU,11,0.0,0.0024097979780826335,0.5625
MRU,12,0.0,0.0022595517857568466,0.5625
MRU,13,0.0,0.0018700443767168389,0.5625
MRU,14,2.083333333333333,0.0003834097870334134,0.5625
MRU,15,1.9607843137254901,0.0017377417154112289,0.5625
MRU,16,1.8518518518518516,0.0007980722153840319,0.5625
MRU,17,1.7543859649122806,0.0011954585284394581,0.5625
MRU,18,1.639344262295082,0.0008418944914678569,0.5625
MRU,19,1.5625,0.0002305449688813959,0.5625
MRU,20,1.4705882352941175,0.0006996031225804901,0.5625
MRU,21,1.3888888888888888,0.00021281634629481634,0.5625
MRU,22,1.3333333333333335,0.0007764414917510609,0.5625
MRU,23,1.2658227848101267,0.001258767899139863,0.5625
MRU,24,1.2195121951219512,0.0005244064255681969,0.5625
MRU,25,1.1627906976744187,0.0002428033785641546,0.5625
MRU,26,2.2222222222222223,0.0008836962196247869,0.5625
MRU,27,2.127659574468085,0.0007514949130827957,0.5625
MRU,28,2.0408163265306123,0.0008061595103910678,0.5625
MRU,29,2.941176470588235,0.0007418251931106405,0.5625
MRU,30,2.8301886792452833,0.0002042722351901486,0.5625
MRU,31,2.7522935779816518,0.0006392220087373154,0.5625
MRU,32,2.6548672566371683,0.0002300470705707181,0.5625
MRU,33,2.586206896551724,0.0005793458829640697,0.5625
MRU,34,2.5210084033613445,0.0003762254729098395,0.5625
MRU,35,2.4390243902439024,0.0004745133495801628,0.5625
MRU,36,2.380952380952381,0.00024465458319117885,0.5625
MRU,37,2.3255813953488373,0.0006766872874507263,0.5625
MRU,38,3.0303030303030303,0.0004910819399906675,0.5625
MRU,39,2.941176470588235,0.0002003039102280031,0.5625
MRU,40,2.877697841726619,0.0002227536826513608,0.5625
MRU,41,3.5211267605633805,0.00021592779472823017,0.5625
MRU,42,3.4482758620689653,0.00015300809670751054,0.5625
MRU,43,3.3557046979865772,0.000564828708501384,0.5625
MRU,44,3.2679738562091507,7.867319199850937e-05,0.5625
MRU,45,3.1847133757961785,0.0004772911365400169,0.5625
MRU,46,3.1055900621118013,0.00030826046237694053,0.5625
MRU,47,3.048780487804878,0.00020760112746475942,0.5625
MRU,48,2.9940119760479043,0.0005113532851175635,0.5625
MRU,49,2.923976608187134,0.0005450436734422431,0.5625
MRU,50,2.857142857142857,0.00015683204527012305,0.5625
MRU,51,2.8089887640449436,0.0005501861977427299,0.5625
MRU,52,2.7472527472527473,0.00021664362973507697,0.5625
MRU,53,2.6881720430107525,0.0005007091332778062,0.5625
MRU,54,3.1578947368421053,0.00012627414903975033,0.5625
MRU,55,3.6269430051813467,6.715218940050472e-05,0.5625
MRU,56,3.571428571428571,7.672047754899393e-05,0.5625
MRU,57,3.5175879396984926,0.00037450071330260974,0.5625
MRU,58,3.4653465346534658,0.00016881241667242064,0.5625
MRU,59,3.3980582524271843,0.00016079733082293313,0.5625
MRU,60,3.3333333333333335,0.00042555057326362046,0.5625
MRU,61,3.286384976525822,0.00024326552484806106,0.5625
MRU,62,3.2407407407407405,0.00015531206008681427,0.5625
MRU,63,3.1818181818181817,0.00010846576641217468,0.5625
MRU,64,3.125,0.0004150404219537941,0.5625
MRU,65,3.070175438596491,0.00011078759222465928,0.5625
MRU,66,3.0172413793103448,0.00013717596730450677,0.5625
MRU,67,2.9661016949152543,0.00020030985939550278,0.5625
MRU,68,2.928870292887029,0.00012044089398733539,0.5625
MRU,69,2.880658436213992,0.0002864858085660284,0.5625
MRU,70,2.8455284552845526,0.00040470348218785997,0.5625
MRU,71,2.8112449799196786,0.00028494298304043025,0.5625
MRU,72,3.1746031746031744,9.285969726480575e-05,0.5625
MRU,73,3.1372549019607843,0.00037040230677092326,0.5625
MRU,74,3.10077519379845,0.000321116035537113,0.5625
MRU,75,3.10077519379845,8.673201175509773e-05,0.5625
MRU,76,3.065134099616858,0.00020389362808266692,0.5625
MRU,77,3.0303030303030303,0.00031904184746276186,0.5625
MRU,78,2.9850746268656714,0.00023725116040119787,0.5625
MRU,79,2.941176470588235,0.00035598280030000077,0.5625
MRU,80,2.909090909090909,0.0002474479523848985,0.5625
MRU,81,3.237410071942446,0.00022916358494062616,0.5625
MRU,82,3.1914893617021276,0.00030442798212603595,0.5625
MRU,83,3.1578947368421053,0.00032032580092094235,0.5625
MRU,84,3.125,0.00016039575628455898,0.5625
MRU,85,3.0821917808219177,8.025267527905125e-05,0.5625
MRU,86,3.040540540540541,0.00026875595797287835,0.5625
MRU,87,3.0100334448160537,0.00010421069731046572,0.5625
MRU,88,2.9702970297029703,7.062341251688066e-05,0.5625
MRU,89,2.941176470588235,0.00018895652890054456,0.5625
MRU,90,2.903225806451613,5.968904575913286e-05,0.5625
MRU,91,3.1847133757961785,0.0001635273196660702,0.5625
MRU,92,3.1446540880503147,0.00028101653896022696,0.5625
MRU,93,3.115264797507788,0.00014782554301372142,0.5625
MRU,94,3.0864197530864197,0.00010678310684669383,0.5625
MRU,95,3.3639143730886847,0.00022301442111813012,0.5625
MRU,96,3.3232628398791544,0.0001821734733266558,0.5625
MRU,97,3.293413173652695,8.532394863888648e-05,0.5625
MRU,98,3.2640949554896146,0.00010240863996978799,0.5625
MRU,99,3.225806451612903,0.00028701295927148067,0.5625
MRU,100,3.1884057971014492,0.00013756211407210737,0.5625
FACR,1,0.0,0.010194572781960358,0.5
FACR,2,0.0,0.003959427139424046,0.5
FACR,3,0.0,0.006978590400139889,0.5625
FACR,4,0.0,0.003689224855867424,0.5625
FACR,5,0.0,0.00396459443983794,0.5625
FACR,6,0.0,0.002892913692770803,0.5625
FACR,7,0.0,0.003490902334267842,0.5625
FACR,8,0.0,0.0016342502842250626,0.5625
FACR,9,0.0,0.001732700276577938,0.5625
FACR,10,0.0,0.0011768963067693955,0.5625
FACR,11,0.0,0.002461619313767007,0.5625
FACR,12,0.0,0.0010800596232774027,0.5625
FACR,13,0.0,0.001040157258448762,0.5625
FACR,14,2.0408163265306123,0.00039297205354017707,0.5625
FACR,15,1.8867924528301887,0.0011964430788740223,0.5625
FACR,16,1.7857142857142856,0.0011890128731132747,0.5625
FACR,17,3.3333333333333335,0.0007404972108869198,0.5625
FACR,18,3.1746031746031744,0.0013363304492170073,0.5625
FACR,19,3.0303030303030303,0.0013550747757731442,0.5625
FACR,20,2.898550724637681,0.0005294426098508298,0.5625
FACR,21,2.73972602739726,0.0011661350861503208,0.5625
FACR,22,2.5974025974025974,0.0011268159965473856,0.5625
FACR,23,3.7037037037037033,0.0007718844911727147,0.5625
FACR,24,3.5294117647058822,0.0005011416500458082,0.5625
FACR,25,3.4090909090909087,0.0004775027421611106,0.5625
FACR,26,4.3478260869565215,0.0004285431468336954,0.5625
FACR,27,4.166666666666666,0.0008458477814207812,0.5625
FACR,28,5.05050505050505,0.0006826119032857155,0.5625
FACR,29,4.901960784313726,0.0009083979133426104,0.5625
FACR,30,5.714285714285714,0.0004812013672790155,0.5625
FACR,31,6.481481481481481,0.0003134451730976644,0.5625
FACR,32,6.306306306306306,0.0002964722919680567,0.5625
FACR,33,6.086956521739131,0.0005021500615997688,0.5625
FACR,34,5.88235294117647,0.0006639021879831013,0.5625
FACR,35,5.737704918032787,0.0007064719138256934,0.5625
FACR,36,6.4,0.0006463285317805105,0.5625
FACR,37,6.25,0.000456786606365538,0.5625
FACR,38,6.106870229007633,0.00043501966578367296,0.5625
FACR,39,5.9259259259259265,0.0005573523020919842,0.5625
FACR,40,5.797101449275362,0.0004458642203474784,0.5625
FACR,41,5.673758865248227,0.0005380514288345635,0.5625
FACR,42,5.555555555555555,0.0006274654960384379,0.5625
FACR,43,5.405405405405405,0.00030550900953446754,0.5625
FACR,44,5.298013245033113,0.00020461426812171517,0.5625
FACR,45,5.161290322580645,0.00013205746826853334,0.5625
FACR,46,5.031446540880504,0.0005165744654075454,0.5625
FACR,47,4.9079754601226995,0.0004766244067886359,0.5625
FACR,48,4.790419161676647,0.0001093362906744631,0.5625
FACR,49,4.705882352941177,0.0005467487135891045,0.5625
FACR,50,4.597701149425287,0.0004609418631552441,0.5625
FACR,51,4.49438202247191,0.00020711726662621158,0.5625
FACR,52,4.972375690607735,0.0005450234117653958,0.5625
FACR,53,4.864864864864865,0.00038711969607367743,0.5625
FACR,54,4.787234042553192,0.00027153301629695187,0.5625
FACR,55,4.712041884816754,9.058906266667329e-05,0.5625
FACR,56,4.615384615384616,0.00022180211556322522,0.5625
FACR,57,4.545454545454546,0.00021429162404527474,0.5625
FACR,58,4.477611940298507,0.0003472529040705234,0.5625
FACR,59,4.390243902439024,0.0004593372307783456,0.5625
FACR,60,4.784688995215311,0.00033740526935410525,0.5625
FACR,61,4.694835680751173,6.771882738436112e-05,0.5625
FACR,62,4.6082949308755765,0.00039318700764038217,0.5625
FACR,63,4.524886877828054,0.00014390946054258763,0.5625
FACR,64,4.444444444444445,0.00041858378522943935,0.5625
FACR,65,4.366812227074235,0.00036332979840550823,0.5625
FACR,66,4.310344827586207,0.00011379730500537825,0.5625
FACR,67,4.23728813559322,0.0003098108741715149,0.5625
FACR,68,4.602510460251046,0.0003234796083997658,0.5625
FACR,69,4.526748971193416,0.00011974792400463442,0.5625
FACR,70,4.471544715447155,0.00031636627294258515,0.5625
FACR,71,4.3999999999999995,0.0002960667170924542,0.5625
FACR,72,4.330708661417323,0.00015980541718393733,0.5625
FACR,73,4.263565891472868,0.0001708680050222646,0.5625
FACR,74,4.198473282442748,8.096808166199425e-05,0.5625
FACR,75,4.511278195488721,6.208772580103035e-05,0.5625
FACR,76,4.83271375464684,0.00030711701511516366,0.5625
FACR,77,4.779411764705882,0.00010561294560495619,0.5625
FACR,78,4.710144927536232,6.718625853694395e-05,0.5625
FACR,79,4.642857142857143,0.00015863567609058688,0.5625
FACR,80,4.593639575971731,0.0002666546041238761,0.5625
FACR,81,4.545454545454546,0.00028612087388868424,0.5625
