iteration,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,2,LMM-1,4,13.0,3.391164991562634,12.90000000000001,3.2216067419845054,0.7507697063329084,0.06246895275936546
1,2,LMM-2,4,13.0,3.391164991562634,12.90000000000001,3.2216067419845054,0.7507697063329084,0.06246895275936546
1,4,LMM-1,4,13.0,3.391164991562634,12.899999999999984,3.221606741984496,0.702502668755324,0.07084496663260806
1,4,LMM-2,4,13.0,3.391164991562634,12.899999999999984,3.221606741984496,0.702502668755324,0.07084496663260806
1,6,LMM-1,4,13.0,3.391164991562634,12.89999999999997,3.2216067419844943,0.6574285773698755,0.07782261687869718
1,6,LMM-2,4,13.0,3.391164991562634,12.89999999999997,3.2216067419844943,0.6574285773698755,0.07782261687869718
1,8,LMM-1,4,13.0,3.391164991562634,12.899999999999977,3.2216067419844974,0.6153699355670307,0.08358533052840898
1,8,LMM-2,4,13.0,3.391164991562634,12.899999999999977,3.2216067419844974,0.6153699355670307,0.08358533052840898
2,2,LMM-1,4,10.25,1.0897247358851685,10.287500000000007,1.0352384990909118,0.8061833199736967,0.02942329148487889
2,2,LMM-2,4,10.25,1.0897247358851685,10.287500000000007,1.0352384990909118,0.8061833199736967,0.02942329148487889
2,4,LMM-1,4,10.25,1.0897247358851685,10.28749999999999,1.0352384990909091,0.7647879454615982,0.032968504445358045
2,4,LMM-2,4,10.25,1.0897247358851685,10.28749999999999,1.0352384990909091,0.7647879454615982,0.032968504445358045
2,6,LMM-1,4,10.25,1.0897247358851685,10.287499999999977,1.035238499090908,0.7254207948201398,0.03605768102765614
2,6,LMM-2,4,10.25,1.0897247358851685,10.287499999999977,1.035238499090908,0.7254207948201398,0.03605768102765614
2,8,LMM-1,4,10.25,1.0897247358851685,10.287499999999982,1.0352384990909087,0.6882537045447664,0.038484023759985254
2,8,LMM-2,4,10.25,1.0897247358851685,10.287499999999982,1.0352384990909087,0.6882537045447664,0.038484023759985254
3,2,LMM-1,4,10.25,1.0897247358851685,10.287500000000007,1.0352384990909118,0.8075217978296928,0.027331512882229646
3,2,LMM-2,4,10.0,1.4142135623730951,10.050000000000006,1.3435028842544425,0.817109862150346,0.040200701661862646
3,4,LMM-1,4,10.25,1.0897247358851685,10.28749999999999,1.0352384990909091,0.768323211512182,0.03210446863998915
3,4,LMM-2,4,10.0,1.4142135623730951,10.04999999999999,1.3435028842544392,0.7785756800371216,0.045025346960096475
3,6,LMM-1,4,10.25,1.0897247358851685,10.287499999999977,1.035238499090908,0.7309647492702321,0.03649852862631619
3,6,LMM-2,4,10.0,1.4142135623730951,10.049999999999978,1.3435028842544374,0.7418103703972488,0.04947658268446874
3,8,LMM-1,4,10.25,1.0897247358851685,10.287499999999982,1.0352384990909087,0.6954721959175143,0.04034918911419297
3,8,LMM-2,4,10.0,1.4142135623730951,10.049999999999981,1.3435028842544388,0.7068439832781973,0.05339211784241983
4,2,LMM-1,4,13.0,2.449489742783178,12.90000000000001,2.327015255644022,0.7445815161339661,0.04800145830149633
4,2,LMM-2,4,13.0,2.449489742783178,12.90000000000001,2.327015255644022,0.7445815161339661,0.04800145830149633
4,4,LMM-1,4,13.0,2.449489742783178,12.899999999999984,2.327015255644015,0.6956719433250296,0.05496058324265539
