num_publishers,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,2,LMM-1,100,13.025,2.4262883175748096,12.923750000000009,2.3049739016960706,0.7532258775207528,0.04459518049559346
4,2,LMM-2,100,13.025,2.4262883175748096,12.923750000000009,2.3049739016960706,0.7532258775207528,0.04459518049559346
4,4,LMM-1,100,13.025,2.4262883175748096,12.923749999999986,2.304973901696064,0.7068600836850233,0.05220655032593199
4,4,LMM-2,100,13.025,2.4262883175748096,12.823749999999986,2.0994415179994848,0.7075510143538696,0.049850563873482356
4,6,LMM-1,100,13.025,2.4262883175748096,12.92374999999997,2.304973901696062,0.6634247595861211,0.05899161113201371
4,6,LMM-2,100,13.025,2.4262883175748096,12.857083333333305,2.118821532715763,0.6640684085564332,0.05683956501610799
4,8,LMM-1,100,13.025,2.4262883175748096,12.961249999999977,2.4229259816387265,0.620985335864196,0.07122313083929929
4,8,LMM-2,100,13.025,2.4262883175748096,12.843749999999977,2.1466329011966594,0.623185556039183,0.06360426622812035
6,2,LMM-1,100,12.09,2.2431896932716144,12.035500000000008,2.1310302086080357,0.7740156187356924,0.041325119327708444
6,2,LMM-2,100,12.0725,2.2583995992737864,12.01887500000001,2.1454796193100996,0.7748509354047216,0.04215880099739923
6,4,LMM-1,100,12.09,2.2431896932716144,12.035499999999988,2.1310302086080295,0.7284471240939532,0.04758201822499444
6,4,LMM-2,100,12.06,2.2773669006113177,12.006999999999987,2.1634985555807478,0.7300932471680299,0.0498708307119384
6,6,LMM-1,100,12.09,2.2431896932716144,12.035499999999974,2.1310302086080277,0.6855570428422904,0.05300224173713716
6,6,LMM-2,100,12.06,2.2773669006113177,12.006999999999973,2.163498555580746,0.6877262718910068,0.05630345976392307
6,8,LMM-1,100,12.09,2.2431896932716144,12.048437499999979,2.1615856764696457,0.6447064832572232,0.05889584936561303
6,8,LMM-2,100,12.06,2.2773669006113177,12.019937499999978,2.1937698886206674,0.6473604358511372,0.06315151299848264
8,2,LMM-1,100,10.97,1.954251774976807,10.971500000000008,1.8565391862279688,0.7999991878891072,0.036158024893327624
8,2,LMM-2,100,10.95,1.983053201505194,10.952500000000008,1.8839005414299366,0.8007817564856506,0.03750995958234502
8,4,LMM-1,100,10.97,1.954251774976807,10.97149999999999,1.8565391862279634,0.7596494296368305,0.04286775158291316
8,4,LMM-2,100,10.95,1.983053201505194,10.952499999999988,1.8839005414299312,0.7606399682708914,0.04467273696398253
8,6,LMM-1,100,10.97,1.954251774976807,10.971499999999976,1.8565391862279617,0.7213465781272871,0.049143839555543835
8,6,LMM-2,100,10.95,1.983053201505194,10.952499999999976,1.8839005414299297,0.7225348207034261,0.05138847631261459
8,8,LMM-1,100,10.97,1.954251774976807,10.97737499999998,1.8814328773238205,0.6847583115108788,0.055802837693964685
8,8,LMM-2,100,10.95,1.983053201505194,10.95837499999998,1.9084958532506666,0.6861335461608448,0.05843580116969687
10,2,LMM-1,100,9.99,1.9351744107444167,10.040500000000007,1.838415690207198,0.8200253388077178,0.03470314526703647
10,2,LMM-2,100,9.785,2.1888981246280057,9.845750000000006,2.0794532183966075,0.8262015829745681,0.042452905414919556
10,4,LMM-1,100,9.99,1.9351744107444167,10.040499999999989,1.838415690207193,0.7805823545420503,0.04091716063667731
10,4,LMM-2,100,9.6875,2.3094574579324902,9.75312499999999,2.193984585035863,0.7911619211162965,0.05548386899051476
10,6,LMM-1,100,9.99,1.9351744107444167,10.040499999999978,1.8384156902071913,0.7430092571230148,0.046506193462749125
10,6,LMM-2,100,9.6725,2.3352449015039087,9.738874999999979,2.218482656428708,0.7563709390485499,0.06560876366809157
10,8,LMM-1,100,9.99,1.9351744107444167,10.046374999999982,1.8664842409929394,0.706985326987986,0.05262303485273391
10,8,LMM-2,100,9.670625,2.3364612498124164,9.742968749999983,2.2437356969860938,0.7226982984825416,0.07525202686889432
