num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,LMM-1,60,13.392592592592592,2.4801706736925824,36.98963722266868,7.303732725039524,0.43459835049823564,0.22325625642128724
4,LMM-2,60,13.060648148148148,2.223532551569128,30.990942909878367,6.2537063244226285,0.47864743902385254,0.19436952734878463
6,LMM-1,60,12.535648148148148,2.417587583509003,33.82547079435681,7.001027414349079,0.4635617065551045,0.22508818575702003
6,LMM-2,60,12.186805555555557,2.096577385842245,28.13830671281807,5.8542849744913,0.5115177366098974,0.19113126491268867
8,LMM-1,60,11.118981481481482,2.8301547696606977,28.875396910243623,7.989572117484591,0.5284909387811527,0.21735857001322367
8,LMM-2,60,10.853240740740741,2.464016196065253,24.21210684843209,6.445499050974533,0.5713687730959441,0.1846379024481529
10,LMM-1,60,8.89861111111111,1.9005415691778065,22.630785898995963,5.863210783503789,0.6103905366233897,0.1979941372941656
10,LMM-2,60,8.698379629629631,2.0953405399383955,18.967800162492896,5.383269684529442,0.6578131546241018,0.17023807643049038
