iteration,num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,4,LMM-1,4,12.666666666666666,0.408248290463863,22.885512968555126,1.2213292909534765,0.4634883642871844,0.2126351167492842
1,4,LMM-2,4,12.666666666666666,0.408248290463863,18.59792419307447,3.222976418548568,0.48857048298304456,0.19638729451272438
1,6,LMM-1,4,12.854166666666666,0.30830517889476566,22.7713921474502,0.448130950039175,0.27673140178971284,0.20170833294742946
1,6,LMM-2,4,12.729166666666666,0.3247595264191646,19.51476756035528,2.047162959104183,0.31656453292969844,0.1907254931827297
1,8,LMM-1,4,11.010416666666666,0.1454608337892599,19.372151141822542,0.7365368890133474,0.3765299544327013,0.229403703189094
1,8,LMM-2,4,11.010416666666666,0.3150934054636287,15.315745378800699,3.041315419271514,0.40695896577416446,0.1909627905727268
1,10,LMM-1,4,10.333333333333334,0.3385016001931648,17.866364392103826,0.5322576070313094,0.36482914062711025,0.21989894539730837
1,10,LMM-2,4,10.270833333333334,0.5508043361000949,13.91238984021712,2.954760166644819,0.4062926044756579,0.2001047993810903
2,4,LMM-1,4,10.755208333333334,0.1253250980782911,19.639832541499473,0.5434655720819795,0.3807691354013861,0.2048631646426187
2,4,LMM-2,4,10.755208333333334,0.1253250980782911,16.741494946257404,1.5769005185620584,0.4030896333791888,0.18922195259936708
2,6,LMM-1,4,8.989583333333334,0.1917911733283539,15.949709297190811,0.30247457989193033,0.4541422387784184,0.20254910657994185
2,6,LMM-2,4,8.989583333333334,0.1917911733283539,14.30754630466602,1.5176566683063488,0.47422038992311155,0.18442098227578027
2,8,LMM-1,4,9.239583333333334,0.46245776834214813,16.310055156806243,0.807794522709455,0.3881896898896114,0.18992109930266443
2,8,LMM-2,4,9.020833333333334,0.6301868109272571,14.300760970700097,1.9750111276499662,0.41952260945521136,0.17344006106593526
2,10,LMM-1,4,8.140625,1.4019900755265708,14.32783970819592,2.7094127312407847,0.43341419371605083,0.22564671230453082
2,10,LMM-2,4,7.8125,1.6898132293244719,11.657174253399537,1.448120618403482,0.4778426349807745,0.21174490264815057
3,4,LMM-1,4,17.375,0.414578098794425,31.910302315552208,1.4292608152423836,0.3289167159434429,0.22799027062205426
3,4,LMM-2,4,17.375,0.414578098794425,27.333753222689335,2.949779154013045,0.35867748059561116,0.2119346391467334
3,6,LMM-1,4,14.125,0.8926785535678563,25.951903282952426,1.4453762603120457,0.40255914810766424,0.2230626081094989
3,6,LMM-2,4,14.125,0.8926785535678563,22.740887619535386,3.0753775422589222,0.43399738978684604,0.20179433739267044
3,8,LMM-1,4,13.78125,1.4425861109479738,24.72523381200986,2.6598170329723803,0.4363698214644363,0.21382190066192722
3,8,LMM-2,4,13.78125,1.4425861109479738,20.353224923889048,1.5367286905460598,0.4684891860113061,0.19329631723069082
3,10,LMM-1,4,10.0,0.0,17.288486841853747,0.3719818939953758,0.574659383363365,0.18444444230938206
3,10,LMM-2,4,10.0,0.0,14.361719019383921,1.7195133326360976,0.5992407321368223,0.16449701288752397
4,4,LMM-1,4,11.869791666666666,0.48015636016649116,20.811441804608585,0.8865872229936285,0.3804935061552826,0.20824523243542775
4,4,LMM-2,4,11.854166666666666,0.4908007912245726,17.855140256699716,2.4156329370354874,0.39667167873300996,0.20063789705433677
4,6,LMM-1,4,11.10763888888889,0.3005227890847199,19.42246431634088,0.7634701386608707,0.40414004473802195,0.24593067873861046
4,6,LMM-2,4,10.85763888888889,0.544895557865433,17.351821060871504,1.6253211123070022,0.42995896474047246,0.23027174386605334
4,8,LMM-1,4,11.237847222222221,0.2968445403477374,19.457918647680998,0.6559712091379386,0.3720680190843584,0.2375341996923257
4,8,LMM-2,4,11.085069444444445,0.32588521272834714,16.395970022632692,1.7569760164701393,0.4068444787818934,0.2120866150201071
4,10,LMM-1,4,10.36111111111111,0.28666343667431,17.841016770155925,0.6569604591794921,0.4017538742694312,0.2330989141343184
4,10,LMM-2,4,9.95486111111111,0.3076592669448411,15.471076270477159,1.695194594915297,0.4346431548678861,0.21443251000771862
5,4,LMM-1,4,14.989583333333334,0.3684320663297373,26.378485432545084,1.2068298597782852,0.4198375937923817,0.21692132904568165
5,4,LMM-2,4,15.09375,0.3890593624371479,22.379629826206425,3.116393156077676,0.43543371455430024,0.2135390121324319
5,6,LMM-1,4,14.229166666666666,1.1951507924386222,25.086639535580666,1.8976099328594476,0.4409661674495923,0.19323952639241093
5,6,LMM-2,4,14.229166666666666,1.1951507924386222,22.10175132267834,3.748052580396454,0.46361822558565424,0.18055253875655708
5,8,LMM-1,4,12.59375,0.6335354666472904,21.89623052437528,1.6390912540059173,0.49461780461901317,0.2059866248546871
5,8,LMM-2,4,12.59375,0.6335354666472904,17.645927015337634,2.44809197708531,0.5216347893661736,0.18905214208609863
5,10,LMM-1,4,10.625,0.21650635094610965,18.06368029525732,0.6185207983333254,0.5668628743095386,0.18341562902878542
5,10,LMM-2,4,10.625,0.21650635094610965,16.41232167173758,1.356077989752947,0.5856490210831158,0.16741678291008857
6,4,LMM-1,4,14.0,0.0,26.271414669011875,0.9883444846464949,0.3768862515370846,0.23008004155942188
6,4,LMM-2,4,14.0,0.0,21.706967525686526,3.751669986461673,0.4112917969695599,0.20984549392059473
6,6,LMM-1,4,13.71875,0.22316963839196408,24.418284627962347,0.9819554769706299,0.44414125277289634,0.21527325889967783
6,6,LMM-2,4,13.71875,0.22316963839196408,20.08601415505133,3.196222196265973,0.47391495645300064,0.19743094234902067
6,8,LMM-1,4,12.125,1.243734296383275,21.421545653615013,2.6805293697119077,0.486796322079946,0.2159517648279452
6,8,LMM-2,4,12.125,1.243734296383275,17.10622025669808,1.535921846010095,0.5197004475876709,0.1946047703953449
6,10,LMM-1,4,9.0,0.0,15.634716980409864,0.38881090297804993,0.6057336181899845,0.18015271869374228
6,10,LMM-2,4,9.0,0.0,13.960458575328005,1.4127549015315537,0.6306656779775307,0.1555571028879783
7,4,LMM-1,4,18.635416666666668,0.3272557931751039,33.28212940558073,1.2103263581801718,0.3158648676786039,0.2242709941811655
7,4,LMM-2,4,18.635416666666668,0.3272557931751039,28.651012925387988,3.505088897213648,0.3478482842919223,0.20861115464810676
7,6,LMM-1,4,19.0,0.0,34.162121078985365,1.2833853606031915,0.29701164286450066,0.22965471936017998
7,6,LMM-2,4,19.0,0.0,29.455553714085383,3.7741172266241323,0.3282220255997616,0.21448208933211624
7,8,LMM-1,4,19.0,0.0,34.162121078985365,1.2833853606031915,0.29701164286450066,0.22965471936017998
7,8,LMM-2,4,19.0,0.0,29.455553714085383,3.7741172266241323,0.3282220255997616,0.21448208933211624
7,10,LMM-1,4,14.552083333333334,0.9341955652681438,25.926258465782887,1.7526805488281545,0.4074816686880326,0.2232578188458222
7,10,LMM-2,4,14.552083333333334,0.9341955652681438,22.751247082940026,3.1879227449562015,0.43862128178343535,0.20363298225995696
8,4,LMM-1,4,12.963541666666666,0.2773162398327944,23.531916252969676,1.1111080600692715,0.35346814690769784,0.259018491249497
8,4,LMM-2,4,12.984375,0.3862252216971336,20.536591036197905,1.7892101233713036,0.3887859248056854,0.2512722080264007
