num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,LMM-1,200,13.012118055555556,2.5901308788309096,23.254385085346676,4.869296060274302,0.38632948268492695,0.23529581097690289
4,LMM-2,200,12.951944444444443,2.6285999491937213,19.773182210155323,4.891970966898124,0.41372541170914123,0.22061644109828496
6,LMM-1,200,11.786805555555556,2.191717605203004,20.76394450771683,4.038656126505233,0.4127832425154094,0.23841712913932378
6,LMM-2,200,11.6228125,2.2958981952821693,17.63837594104461,4.1373574812418425,0.44533122919448087,0.21848773732614016
8,LMM-1,200,10.469722222222222,2.2468144501963465,18.131926000493664,4.071964176099245,0.4581009706769665,0.23210292293370108
8,LMM-2,200,10.186180555555556,2.4117084143584493,15.135285820105157,3.8611368710865452,0.49743879410407027,0.20871764320002367
10,LMM-1,200,9.272864583333334,1.9071399295608709,15.856440107482001,3.3529422907841084,0.49535945552536026,0.2339979384256441
10,LMM-2,200,8.774618055555555,2.125898366464189,13.116011192704855,3.4462265616442247,0.5445402655620009,0.20185053476005327
