iteration,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,2,LMM-1,3,10.608827039863735,0.510572705554051,23.693457120378515,1.4882577957252692,0.986891466626815,0.0017754899769863316
1,2,LMM-2,3,10.15,0.5307227776030219,20.933304875106884,1.3261871887366736,0.8680090534103145,0.014959964304743703
1,3,LMM-1,3,10.192596961274093,0.5504853020177647,22.692863121021457,1.2983378642963028,0.9570255972119902,0.03665099298453736
1,3,LMM-2,3,9.422222222222222,0.7212814385385546,19.41762044227485,1.760242848005662,0.8313705759780512,0.03228360208568361
1,4,LMM-1,3,10.290309277026646,0.48672234326714275,22.732638012138732,0.9313163148332462,0.9277352004101841,0.0701286250358383
1,4,LMM-2,3,9.583333333333334,0.4204825270514289,19.674959870706733,1.0599396401435335,0.7836172199453344,0.02601479447518968
2,2,LMM-1,3,13.333333333333334,0.9428090415820634,29.03041362919427,2.233046844087916,0.7889571308400676,0.014631050074776145
2,2,LMM-2,3,12.450000000000001,0.6363961030678926,26.772630823413447,1.534149664635294,0.8286698304506829,0.00964901263460642
2,3,LMM-1,3,12.888888888888888,1.09994388184574,28.191989951474085,2.471733700601676,0.7070951605973064,0.020613524416575178
2,3,LMM-2,3,12.133333333333335,0.9428090415820634,26.351173387514976,2.2024922055459144,0.7556951041399639,0.023298705844052463
2,4,LMM-1,3,12.5,1.0606601717798212,27.511219301699427,2.4126220029344108,0.6351696995955688,0.024631885758674827
2,4,LMM-2,3,12.141666666666666,0.6481812160876685,26.577478240153884,1.6372377811672207,0.6781068886557083,0.028882290191665938
3,2,LMM-1,3,11.0,0.408248290463863,22.53764795233913,1.0591534819091128,0.8442588512768534,0.009551650194996108
3,2,LMM-2,3,10.133333333333333,0.365908306668336,20.50071830919082,0.8394439425446806,0.876066031537141,0.012995392133500509
3,3,LMM-1,3,10.888888888888891,0.415739709641549,22.453157352158808,1.0356152761243944,0.7748429695321605,0.011898958870432259
3,3,LMM-2,3,10.21111111111111,0.43404499965832444,20.81805329324003,1.0366190185856314,0.8235173346025396,0.016450648205723784
3,4,LMM-1,3,10.43449885793074,0.3265622990818934,21.923397379243003,0.8866853941684133,0.7731485271619096,0.010833500960098013
3,4,LMM-2,3,9.708333333333334,0.39069027232436854,19.91450562750656,0.9191750329434696,0.7827612815947278,0.02597123635313669
