num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
2,LMM-1,9,11.64738679106569,1.3731195384548716,25.087172900637306,3.282015851787631,0.8733691495812453,0.08400112867321693
2,LMM-2,9,10.911111111111111,1.2073335582959892,22.73555133590372,3.128238883512472,0.8575816384660461,0.024304187608101366
3,LMM-1,9,11.323458246350624,1.3667505242054623,24.446003474884783,3.159377530922596,0.812987909113819,0.1085126169231968
3,LMM-2,9,10.588888888888889,1.3523641850067198,22.19561570767662,3.4596532253905448,0.8035276715735181,0.04210484115079974
4,LMM-1,9,11.074936044985796,1.2281622865157589,24.05575156436039,2.927577333006516,0.7786844757225542,0.1271290352511318
4,LMM-2,9,10.477777777777778,1.2793468626849125,22.05564791278906,3.4325897746468543,0.7481617967319235,0.056413245695176036
