iteration,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,2,LMM-1,7,11.285714285714286,1.1605769149479943,22.571428571428573,2.3211538298959886,0.904247562614329,0.019876909110891922
1,2,LMM-2,7,9.214285714285714,1.0642617446965243,18.428571428571427,2.1285234893930487,0.921072672238823,0.013680750252788662
1,3,LMM-1,7,11.238095238095239,0.8491692619108097,22.476190476190478,1.6983385238216193,0.8630286533706822,0.021507592021229857
1,3,LMM-2,7,9.047619047619047,0.6281383789653775,18.095238095238095,1.256276757930755,0.8875766187339921,0.012464274705468249
1,4,LMM-1,7,10.892857142857142,1.0926470386270253,21.785714285714285,2.1852940772540506,0.8256098545458209,0.02832057934599056
1,4,LMM-2,7,8.642857142857142,0.7889543583705186,17.285714285714285,1.5779087167410373,0.8572499390724617,0.016904425323195575
1,5,LMM-1,7,10.571428571428571,1.1633870326572762,21.142857142857142,2.3267740653145523,0.7916369265292913,0.03324203790997712
1,5,LMM-2,7,8.2,0.9196272536817763,16.4,1.8392545073635527,0.8325490792939148,0.021009709650327682
1,6,LMM-1,7,10.238095238095239,1.326940456485026,20.476190476190478,2.653880912970052,0.7613909246742068,0.04028184459516139
1,6,LMM-2,7,8.023809523809524,1.0016992365696489,16.047619047619047,2.0033984731392978,0.8052971706822362,0.025526662107222854
1,7,LMM-1,7,10.122448979591837,1.2132133834858654,20.244897959183675,2.4264267669717308,0.7291294287581123,0.040302547741695116
1,7,LMM-2,7,7.653061224489796,0.9951988032846208,15.306122448979592,1.9903976065692417,0.7852058517489137,0.0275073262377094
1,8,LMM-1,7,9.982142857142858,1.2453996981544782,19.964285714285715,2.4907993963089563,0.6979725201711947,0.04535308833985497
1,8,LMM-2,7,7.732142857142857,0.9806807298389987,15.464285714285714,1.9613614596779974,0.7542019294960374,0.031251305742498244
2,2,LMM-1,7,10.571428571428571,0.1749635530559413,21.142857142857142,0.3499271061118826,0.9189242460991539,0.00714108943089132
2,2,LMM-2,7,8.714285714285714,1.305404777321219,17.428571428571427,2.610809554642438,0.9284441107645188,0.011281160003844031
2,3,LMM-1,7,10.19047619047619,0.2428104530282278,20.38095238095238,0.4856209060564556,0.8831927590861831,0.010163611056281437
2,3,LMM-2,7,8.571428571428571,1.0033955955097846,17.142857142857142,2.0067911910195693,0.8960324291364123,0.014786529853040686
2,4,LMM-1,7,9.678571428571429,0.25753937681885636,19.357142857142858,0.5150787536377127,0.8488743454912333,0.010806274695992536
2,4,LMM-2,7,8.642857142857142,0.8849651209545619,17.285714285714285,1.7699302419091238,0.8637175453310701,0.015339343813666759
2,5,LMM-1,7,9.257142857142856,0.3499271061118826,18.514285714285712,0.6998542122237652,0.8206869849736835,0.015260282337382658
2,5,LMM-2,7,8.114285714285714,0.8475655413823612,16.228571428571428,1.6951310827647224,0.8382838897314483,0.018423377503988404
2,6,LMM-1,7,8.904761904761903,0.3433858357584752,17.809523809523807,0.6867716715169504,0.7922767954303555,0.015647800937206656
2,6,LMM-2,7,8.0,0.8728715609439696,16.0,1.7457431218879391,0.8085604852428802,0.020029737104324846
2,7,LMM-1,7,8.571428571428571,0.3967800427596646,17.142857142857142,0.7935600855193292,0.768550001011391,0.018978345219530936
2,7,LMM-2,7,7.877551020408163,0.8919091176902922,15.755102040816325,1.7838182353805845,0.7836623171735988,0.022491646521142303
