iteration,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,2,LMM-1,4,11.145833333333334,1.0381189586084156,27.481483927523165,3.3158390784514817,0.7212092815819209,0.03637987572949686
1,2,LMM-2,4,11.145833333333334,1.0381189586084156,27.481483927523165,3.3158390784514817,0.7212092815819209,0.03637987572949686
1,4,LMM-1,4,11.28125,0.9020496529509279,29.33002284046996,3.15647625648492,0.44836874850321123,0.06533630176912948
1,4,LMM-2,4,11.114583333333334,0.958955866641769,23.627796731810598,2.5792376897526412,0.4918241931293612,0.05348207556705828
1,6,LMM-1,4,11.38888888888889,0.8432282909255858,31.212012215181012,3.0501403203104176,0.23769283450825848,0.0776393615187054
1,6,LMM-2,4,11.20138888888889,0.942681156248325,25.777305455163365,3.297771277191464,0.3012999683759047,0.06509687304568905
1,8,LMM-1,4,11.447916666666668,0.7865100700421946,32.83183433914045,3.086436383295308,0.12059337715229834,0.0630701164986823
1,8,LMM-2,4,11.40625,0.8670897404856983,27.883503707214253,3.182282823320059,0.1645381195057044,0.06701513032330952
2,2,LMM-1,4,8.395833333333332,1.2739033955175372,21.023003151539648,3.943605525704765,0.7634389656739049,0.028254996648852275
2,2,LMM-2,4,8.333333333333334,1.3136568975362037,20.850257211929947,4.054271284190666,0.7658999395088301,0.026804784713449544
2,4,LMM-1,4,8.385416666666666,1.2786219660026354,22.003330283106045,4.180211884821402,0.5432928151445148,0.04774551983418367
2,4,LMM-2,4,8.09375,1.4960523864676516,17.947578310308266,2.8748432071328414,0.577454912935486,0.045625788037833015
2,6,LMM-1,4,8.375,1.2608326907540401,22.70608424196554,4.370706551024465,0.36686514070435183,0.048160202353927414
2,6,LMM-2,4,8.152777777777779,1.449044491474159,17.691778442084345,4.754874011784794,0.4210079737023763,0.05246833287130823
2,8,LMM-1,4,8.432291666666668,1.1950940477577952,23.558389336886922,4.494796365351814,0.23205784045770433,0.04192685221583506
2,8,LMM-2,4,8.067708333333334,1.568140859492008,18.609452541429647,5.287660296211477,0.30238058203760504,0.06303966449803525
3,2,LMM-1,4,12.791666666666666,2.1517918889458927,32.86177441045661,6.3869447657443,0.7517278778566998,0.04863468169514923
3,2,LMM-2,4,12.791666666666666,2.1517918889458927,32.86177441045661,6.3869447657443,0.7517278778566998,0.04863468169514923
3,4,LMM-1,4,12.770833333333334,2.158136252263358,34.94660567666253,6.9501325219414545,0.5114418266472256,0.08019761156096887
3,4,LMM-2,4,12.75,2.165063509461097,29.21623649103279,6.053114618187893,0.540045944042925,0.07448242068817812
3,6,LMM-1,4,12.791666666666666,2.1517918889458927,36.93245345838428,7.55196894693863,0.3192607014369583,0.08756002437433892
3,6,LMM-2,4,12.76388888888889,2.1603808391971935,31.6536341405119,7.113493174341474,0.36252593546135703,0.08687292745685317
3,8,LMM-1,4,12.822916666666666,2.1433794626321614,38.90173274177141,8.169121762193685,0.18550725080183528,0.07598296835261259
3,8,LMM-2,4,12.78125,2.154890876007414,33.61979481532119,7.408208654722537,0.22983453865598846,0.08032567775204537
4,2,LMM-1,4,9.86111111111111,1.2407061907848498,23.544045225446876,3.356801582564719,0.755734146111678,0.033158071281954436
4,2,LMM-2,4,9.86111111111111,1.2407061907848498,23.549252638015577,3.362642847560843,0.7556496866331046,0.03325945486124963
4,4,LMM-1,4,9.82638888888889,1.207954123127301,24.83403327503585,3.5302206816095776,0.4641036213323815,0.04976705264865348
4,4,LMM-2,4,9.777777777777779,1.1957760665085122,20.220315393240472,2.1917033811322786,0.5022951511661187,0.044609124881055985
4,6,LMM-1,4,9.856481481481481,1.1733622535483774,25.98380517254482,3.745852566337041,0.2672176276419102,0.04616850614290654
4,6,LMM-2,4,9.636574074074074,1.198195642054849,20.69200372291278,3.557965584771683,0.32008344634221636,0.04662386053689118
4,8,LMM-1,4,9.85763888888889,1.2343298260994773,27.149547642633642,3.96482052873306,0.14420877756719255,0.029796937864275383
4,8,LMM-2,4,9.552083333333334,1.1115613237194288,21.89337910733965,3.52864019750907,0.1873690828679663,0.03266600051039179
5,2,LMM-1,4,12.333333333333332,1.3794121131039039,30.395041512368685,4.519926939525151,0.7756459787154601,0.04005897419509962
5,2,LMM-2,4,12.333333333333332,1.3794121131039039,30.395041512368685,4.519926939525151,0.7756459787154601,0.04005897419509962
5,4,LMM-1,4,12.333333333333334,1.4006446928309675,31.982121362815935,4.692031231693469,0.5514520749868836,0.059192087394654674
5,4,LMM-2,4,12.25,1.3856907623596575,26.01549742562982,4.667331682217359,0.577109606449486,0.06396918421367624
5,6,LMM-1,4,12.402777777777779,1.3935338992629722,33.14637332011442,4.7089831017951855,0.37891625643713206,0.06094322570655132
5,6,LMM-2,4,12.347222222222223,1.3387476873445467,28.40144973713283,4.573996241076266,0.4124762914404917,0.0666486059113179
5,8,LMM-1,4,12.479166666666668,1.3864735943312367,33.84518505825416,4.611013497574649,0.2560915677202284,0.05619255350296106
5,8,LMM-2,4,12.510416666666666,1.4416832248567415,29.996120622902396,4.788013039837857,0.28674163140425174,0.06669982923392212
6,2,LMM-1,4,11.75,1.920286436967152,29.417743669509907,6.03075624523196,0.781538169754763,0.051424057176778816
6,2,LMM-2,4,11.75,1.920286436967152,29.417743669509907,6.03075624523196,0.781538169754763,0.051424057176778816
6,4,LMM-1,4,11.75,1.920286436967152,31.357051349575244,6.595185311841015,0.5560494505685919,0.08881909869435238
6,4,LMM-2,4,11.75,1.920286436967152,25.260767356424417,6.277691930928954,0.5877177806381706,0.08375622103297274
6,6,LMM-1,4,11.75,1.920286436967152,33.2976816823789,7.205521219622532,0.3618765997291107,0.10277303967452271
6,6,LMM-2,4,11.75,1.920286436967152,28.068421574541997,6.751441759531095,0.41077685357899213,0.0997296808480199
6,8,LMM-1,4,11.75,1.920286436967152,35.20208770462433,7.800818181865517,0.21747173761475988,0.09524724396104332
6,8,LMM-2,4,11.75,1.920286436967152,29.945667692414382,7.07144014534555,0.2725609801390745,0.09852399105112501
7,2,LMM-1,4,17.083333333333332,1.8874586088176872,43.0683424374098,4.492910547635179,0.6832857946792608,0.03139226015275736
7,2,LMM-2,4,17.083333333333332,1.8874586088176872,43.0683424374098,4.492910547635179,0.6832857946792608,0.03139226015275736
7,4,LMM-1,4,17.0,2.03100960115899,45.71381501089298,5.050474527486759,0.4043623575551136,0.04700685462547612
7,4,LMM-2,4,16.875,2.2465250944514286,38.88050522020971,5.283025215423262,0.44177464829773166,0.04806914524280782
7,6,LMM-1,4,17.02777777777778,1.9831465831779476,48.458528675491266,5.287469976710927,0.2067489750102553,0.04471764329231221
7,6,LMM-2,4,16.944444444444443,2.1267694158389965,42.600776098045905,5.298844400144532,0.24966430233378928,0.04693800688926873
7,8,LMM-1,4,17.208333333333332,1.6723860200324563,51.404343558679095,5.201309381555743,0.09200957887126915,0.032928440134493336
