num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,LMM-1,60,13.14988425925926,2.169720993714396,36.3573722986519,6.792960929903498,0.3899363290582269,0.23135875810235867
4,LMM-2,60,12.900501543209877,2.284362013475757,31.701000532125686,6.693656871104415,0.4229173440425403,0.2136264037135179
6,LMM-1,60,12.156172839506173,2.1256531777860963,32.76760432190795,6.601642450196102,0.39749158714066246,0.2308683086910998
6,LMM-2,60,11.862461419753087,2.2199715845260304,28.091719774285274,6.564847337494438,0.4327648070898175,0.21060840996920102
8,LMM-1,60,10.841087962962964,2.3981918977863232,28.136778119381784,7.207178997655652,0.44683921806112054,0.2342959547774546
8,LMM-2,60,10.546720679012346,2.40553659546005,23.808755262578035,6.842196419695686,0.4853511613061445,0.2113229726647498
10,LMM-1,60,9.091743827160494,2.000879649030295,23.110928098055,6.0236263040870375,0.5133002229151267,0.23065979601294603
10,LMM-2,60,8.629340277777777,1.9853952311125238,19.018166895859903,5.459161873346265,0.559587559216919,0.197759870252334
