Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:22,3,1068,0.0,0.0,8.847844697400901e-05,0,FACR,6,0.000,0.260,0.0,0.358
2025-12-27 17:54:22,3,1086,0.0,0.0,6.967600308099358e-05,0,FACR,6,0.000,0.260,0.0,0.374
2025-12-27 17:54:22,3,1104,0.0,0.0,6.585171970317269e-05,0,FACR,6,0.000,0.260,0.0,0.342
2025-12-27 17:54:22,3,1122,0.0,0.0,1.2483275159765052e-05,0,FACR,6,0.000,0.260,0.0,0.342
2025-12-27 17:54:22,3,1140,0.0,0.0,2.6456892612302945e-05,0,FACR,6,0.000,0.260,0.0,0.369
2025-12-27 17:54:22,3,1158,0.0,0.0,1.7189099851394627e-05,0,FACR,6,0.000,0.260,0.0,0.341
2025-12-27 17:54:22,3,1176,0.0,0.0,5.3364307748219967e-05,0,FACR,6,0.000,0.260,0.0,0.297
2025-12-27 17:54:22,3,1194,0.0,0.0,5.5488796258932116e-05,0,FACR,6,0.000,0.260,0.0,0.308
2025-12-27 17:54:22,3,1206,0.0,0.0,5.7770244525509295e-05,0,FACR,6,0.000,0.260,0.0,0.329
2025-12-27 17:54:22,3,1218,0.0,0.0,2.1478361989789408e-05,0,FACR,6,0.000,0.260,0.0,0.344
2025-12-27 17:54:22,3,1236,0.0,0.0,3.8942461578332936e-05,0,FACR,6,0.000,0.260,0.0,0.328
2025-12-27 17:54:22,3,1248,0.0,0.0,4.07288999764167e-05,0,FACR,6,0.000,0.260,0.0,0.359
2025-12-27 17:54:22,3,1266,0.0,0.0,3.136590628183752e-05,0,FACR,6,0.000,0.260,0.0,0.406
2025-12-27 17:54:22,3,1284,0.0,0.0,6.492987426103106e-05,0,FACR,6,0.000,0.260,0.0,0.443
2025-12-27 17:54:22,3,1302,0.0,0.0,3.8597021802470416e-05,0,FACR,6,0.000,0.260,0.0,0.420
2025-12-27 17:54:22,3,1320,0.0,0.0,4.9765326053861274e-05,0,FACR,6,0.000,0.260,0.0,0.369
2025-12-27 17:54:22,3,1338,0.0,0.0,4.303805733564745e-05,0,FACR,6,0.000,0.260,0.0,0.396
2025-12-27 17:54:22,3,1350,0.0,0.0,5.889434067333799e-05,0,FACR,6,0.000,0.260,0.0,0.472
2025-12-27 17:54:22,3,1368,0.0,0.0,5.306679906439633e-05,0,FACR,6,0.000,0.260,0.0,0.426
2025-12-27 17:54:22,3,1386,0.0,0.0,3.787599948389652e-05,0,FACR,6,0.000,0.260,0.0,0.457
2025-12-27 17:54:22,3,1404,0.0,0.0,4.4484519981763935e-05,0,FACR,6,0.000,0.260,0.0,0.461
2025-12-27 17:54:22,3,1416,0.0,0.0,2.529821991769499e-05,0,FACR,6,0.000,0.260,0.0,0.497
2025-12-27 17:54:22,3,1434,0.0,0.0,2.1029748843042403e-05,0,FACR,6,0.000,0.260,0.0,0.481
2025-12-27 17:54:22,3,1452,0.0,0.0,1.1311740370252989e-05,0,FACR,6,0.000,0.260,0.0,0.461
2025-12-27 17:54:22,3,1464,0.0,0.0,3.239093486431359e-05,0,FACR,6,0.000,0.260,0.0,0.405
2025-12-27 17:54:22,3,1482,0.0,0.0,1.1513119004423677e-05,0,FACR,6,0.000,0.260,0.0,0.474
2025-12-27 17:54:22,3,1494,0.0,0.0,2.647911818611566e-05,0,FACR,6,0.000,0.260,0.0,0.503
