Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:21,3,18,0.0,0.0,0.0010518110044263557,0,LFU,6,0.000,0.260,0.0,0.708
2025-12-27 17:54:21,3,36,0.0,0.0,0.002627797552956432,0,LFU,6,0.000,0.260,0.0,0.671
2025-12-27 17:54:21,3,48,0.0,0.0,0.0015186855867235255,0,LFU,6,0.000,0.260,0.0,0.655
2025-12-27 17:54:21,3,66,0.0,0.0,0.0011512145649928195,0,LFU,6,0.000,0.260,0.0,0.687
2025-12-27 17:54:21,3,72,0.0,0.0,0.0010218275580625021,0,LFU,6,0.000,0.260,0.0,0.613
2025-12-27 17:54:21,3,84,0.0,0.0,0.0006647625734107812,0,LFU,6,0.000,0.260,0.0,0.636
2025-12-27 17:54:21,3,102,0.0,0.0,0.00034849455948268444,0,LFU,6,0.000,0.260,0.0,0.591
2025-12-27 17:54:21,3,120,0.0,0.0,0.0008244861420149822,0,LFU,6,0.000,0.260,0.0,0.552
2025-12-27 17:54:21,3,138,0.0,0.0,0.0002017339089586195,0,LFU,6,0.000,0.260,0.0,0.617
2025-12-27 17:54:21,3,150,0.0,0.0,0.00017167236962073936,0,LFU,6,0.000,0.260,0.0,0.585
2025-12-27 17:54:21,3,168,0.0,0.0,0.00017718394844037032,0,LFU,6,0.000,0.260,0.0,0.606
2025-12-27 17:54:21,3,174,0.0,0.0,0.00024193790858194821,0,LFU,6,0.000,0.260,0.0,0.585
2025-12-27 17:54:21,3,192,0.0,0.0,0.00037954179536875545,0,LFU,6,0.000,0.260,0.0,0.512
2025-12-27 17:54:21,3,210,0.0,0.0,0.00014643111716530627,0,LFU,6,0.000,0.260,0.0,0.521
2025-12-27 17:54:21,3,222,0.0,0.0,7.319283020968685e-05,0,LFU,6,0.000,0.260,0.0,0.578
2025-12-27 17:54:21,3,234,0.0,0.0,0.00021381816428110882,0,LFU,6,0.000,0.260,0.0,0.496
2025-12-27 17:54:21,3,246,0.0,0.0,0.00024621131904468106,0,LFU,6,0.000,0.260,0.0,0.518
2025-12-27 17:54:21,3,258,0.0,0.0,0.00023039199878700282,0,LFU,6,0.000,0.260,0.0,0.530
2025-12-27 17:54:21,3,276,0.0,0.0,0.0003023635071404119,0,LFU,6,0.000,0.260,0.0,0.491
2025-12-27 17:54:21,3,294,0.0,0.0,0.00019794544829281041,0,LFU,6,0.000,0.260,0.0,0.502
2025-12-27 17:54:21,3,312,0.0,0.0,0.0001495772190311791,0,LFU,6,0.000,0.260,0.0,0.496
2025-12-27 17:54:21,3,330,0.0,0.0,5.9900125808991946e-05,0,LFU,6,0.000,0.260,0.0,0.502
2025-12-27 17:54:21,3,348,0.0,0.0,0.00021092799875273071,0,LFU,6,0.000,0.260,0.0,0.498
2025-12-27 17:54:21,3,360,0.0,0.0,0.00012915353203415343,0,LFU,6,0.000,0.260,0.0,0.413
2025-12-27 17:54:21,3,372,0.0,0.0,4.2208525053666045e-05,0,LFU,6,0.000,0.260,0.0,0.378
2025-12-27 17:54:21,3,384,0.0,0.0,8.788555794893666e-05,0,LFU,6,0.000,0.260,0.0,0.439
2025-12-27 17:54:21,3,402,0.0,0.0,0.0002444089693338419,0,LFU,6,0.000,0.260,0.0,0.389
2025-12-27 17:54:21,3,420,0.0,0.0,5.507841111324993e-05,0,LFU,6,0.000,0.260,0.0,0.479
2025-12-27 17:54:21,3,438,0.0,0.0,0.00013165315734676278,0,LFU,6,0.000,0.260,0.0,0.442
2025-12-27 17:54:21,3,456,0.0,0.0,0.00013122739327303638,0,LFU,6,0.000,0.260,0.0,0.539
2025-12-27 17:54:21,3,474,0.0,0.0,0.00010338033778276151,0,LFU,6,0.000,0.260,0.0,0.427
2025-12-27 17:54:21,3,480,0.0,0.0,9.360385390251001e-05,0,LFU,6,0.000,0.260,0.0,0.490
2025-12-27 17:54:21,3,498,0.0,0.0,2.999568794584122e-05,0,LFU,6,0.000,0.260,0.0,0.477
2025-12-27 17:54:21,3,516,0.0,0.0,9.660605795839202e-05,0,LFU,6,0.000,0.260,0.0,0.529
2025-12-27 17:54:21,3,534,0.0,0.0,0.00012413736645701327,0,LFU,6,0.000,0.260,0.0,0.504
2025-12-27 17:54:21,3,552,0.0,0.0,0.00013195169152508307,0,LFU,6,0.000,0.260,0.0,0.491
2025-12-27 17:54:21,3,570,0.0,0.0,8.188109037690045e-05,0,LFU,6,0.000,0.260,0.0,0.457
2025-12-27 17:54:21,3,588,0.0,0.0,0.0001334684156740768,0,LFU,6,0.000,0.260,0.0,0.431
2025-12-27 17:54:21,3,606,0.0,0.0,8.100313443413769e-05,0,LFU,6,0.000,0.260,0.0,0.401
2025-12-27 17:54:21,3,624,0.0,0.0,6.717120115924883e-05,0,LFU,6,0.000,0.260,0.0,0.401
2025-12-27 17:54:21,3,636,0.0,0.0,8.094225916500723e-05,0,LFU,6,0.000,0.260,0.0,0.392
2025-12-27 17:54:21,3,654,0.0,0.0,3.882741023092806e-05,0,LFU,6,0.000,0.260,0.0,0.396
2025-12-27 17:54:21,3,672,0.0,0.0,0.00013605820241822302,0,LFU,6,0.000,0.260,0.0,0.450
2025-12-27 17:54:21,3,690,0.0,0.0,0.00013120358409325584,0,LFU,6,0.000,0.260,0.0,0.552
2025-12-27 17:54:21,3,708,0.0,0.0,2.9796521452001916e-05,0,LFU,6,0.000,0.260,0.0,0.567
2025-12-27 17:54:21,3,726,0.0,0.0,2.1040262084289765e-05,0,LFU,6,0.000,0.260,0.0,0.523
2025-12-27 17:54:21,3,744,0.0,0.0,0.0001112904701806189,0,LFU,6,0.000,0.260,0.0,0.507
2025-12-27 17:54:21,3,756,0.0,0.0,6.124564368480212e-05,0,LFU,6,0.000,0.260,0.0,0.443
2025-12-27 17:54:21,3,774,0.0,0.0,3.7551199004908025e-05,0,LFU,6,0.000,0.260,0.0,0.466
2025-12-27 17:54:21,3,792,0.0,0.0,2.755096000559345e-05,0,LFU,6,0.000,0.260,0.0,0.470
2025-12-27 17:54:21,3,798,0.0,0.0,4.082098344245189e-05,0,LFU,6,0.000,0.260,0.0,0.481
2025-12-27 17:54:21,3,816,0.0,0.0,1.9751808440130674e-05,0,LFU,6,0.000,0.260,0.0,0.458
2025-12-27 17:54:21,3,828,0.0,0.0,6.617782707593454e-05,0,LFU,6,0.000,0.260,0.0,0.427
2025-12-27 17:54:21,3,840,0.0,0.0,6.01959068097017e-05,0,LFU,6,0.000,0.260,0.0,0.429
2025-12-27 17:54:21,3,858,0.0,0.0,6.513723751701602e-05,0,LFU,6,0.000,0.260,0.0,0.441
2025-12-27 17:54:21,3,876,0.0,0.0,0.00010979535776550508,0,LFU,6,0.000,0.260,0.0,0.360
2025-12-27 17:54:21,3,894,0.0,0.0,1.6911122528982e-05,0,LFU,6,0.000,0.260,0.0,0.364
2025-12-27 17:54:21,3,906,0.0,0.0,9.69225539893095e-05,0,LFU,6,0.000,0.260,0.0,0.308
2025-12-27 17:54:21,3,924,0.0,0.0,4.106578266227161e-05,0,LFU,6,0.000,0.260,0.0,0.285
2025-12-27 17:54:21,3,936,0.0,0.0,3.891055148406893e-05,0,LFU,6,0.000,0.260,0.0,0.291
2025-12-27 17:54:21,3,954,0.0,0.0,8.466303742929053e-05,0,LFU,6,0.000,0.260,0.0,0.341
2025-12-27 17:54:21,3,972,0.0,0.0,5.5627270003310476e-05,0,LFU,6,0.000,0.260,0.0,0.334
2025-12-27 17:54:21,3,990,0.0,0.0,8.46223402857754e-05,0,LFU,6,0.000,0.260,0.0,0.443
2025-12-27 17:54:21,3,1008,0.0,0.0,1.1511177266854873e-05,0,LFU,6,0.000,0.260,0.0,0.430
2025-12-27 17:54:21,3,1026,0.0,0.0,2.472229685098916e-05,0,LFU,6,0.000,0.260,0.0,0.481
2025-12-27 17:54:21,3,1044,0.0,0.0,6.739770977115664e-05,0,LFU,6,0.000,0.260,0.0,0.477
2025-12-27 17:54:21,3,1056,0.0,0.0,3.905678680338628e-05,0,LFU,6,0.000,0.260,0.0,0.486
2025-12-27 17:54:21,3,1068,0.0,0.0,2.569223756831731e-05,0,LFU,6,0.000,0.260,0.0,0.489
2025-12-27 17:54:21,3,1086,0.0,0.0,3.377663957156627e-05,0,LFU,6,0.000,0.260,0.0,0.501
2025-12-27 17:54:21,3,1104,0.0,0.0,1.0871215150566338e-05,0,LFU,6,0.000,0.260,0.0,0.447
2025-12-27 17:54:21,3,1122,0.0,0.0,2.3237868665809685e-05,0,LFU,6,0.000,0.260,0.0,0.430
2025-12-27 17:54:21,3,1140,0.0,0.0,3.0215389344454197e-05,0,LFU,6,0.000,0.260,0.0,0.404
2025-12-27 17:54:21,3,1158,0.0,0.0,6.155133487529806e-05,0,LFU,6,0.000,0.260,0.0,0.396
2025-12-27 17:54:21,3,1176,0.0,0.0,4.321068306966211e-05,0,LFU,6,0.000,0.260,0.0,0.457
2025-12-27 17:54:21,3,1188,0.0,0.0,6.391022324000271e-05,0,LFU,6,0.000,0.260,0.0,0.464
2025-12-27 17:54:21,3,1200,0.0,0.0,5.196884412279615e-05,0,LFU,6,0.000,0.260,0.0,0.409
2025-12-27 17:54:21,3,1212,0.0,0.0,5.552020895700128e-05,0,LFU,6,0.000,0.260,0.0,0.418
2025-12-27 17:54:21,3,1230,0.0,0.0,8.060707485487961e-05,0,LFU,6,0.000,0.260,0.0,0.418
2025-12-27 17:54:21,3,1242,0.0,0.0,4.5192518384874594e-05,0,LFU,6,0.000,0.260,0.0,0.485
2025-12-27 17:54:21,3,1254,0.0,0.0,6.767780776975172e-05,0,LFU,6,0.000,0.260,0.0,0.494
2025-12-27 17:54:21,3,1272,0.0,0.0,1.4628006416105373e-05,0,LFU,6,0.000,0.260,0.0,0.499
2025-12-27 17:54:21,3,1284,0.0,0.0,5.541050863381243e-05,0,LFU,6,0.000,0.260,0.0,0.427
2025-12-27 17:54:21,3,1302,0.0,0.0,6.747295712553091e-05,0,LFU,6,0.000,0.260,0.0,0.472
2025-12-27 17:54:21,3,1320,0.0,0.0,4.734202331601481e-05,0,LFU,6,0.000,0.260,0.0,0.425
2025-12-27 17:54:21,3,1338,0.0,0.0,5.478890313453259e-05,0,LFU,6,0.000,0.260,0.0,0.444
