Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:21,3,828,0.0,0.0,0.00011125345206023826,0,LRU,6,0.000,0.260,0.0,0.733
2025-12-27 17:54:21,3,846,0.0,0.0,0.00010567528892739906,0,LRU,6,0.000,0.260,0.0,0.665
2025-12-27 17:54:21,3,858,0.0,0.0,7.2634960331049e-05,0,LRU,6,0.000,0.260,0.0,0.666
2025-12-27 17:54:21,3,876,0.0,0.0,9.931324423851448e-05,0,LRU,6,0.000,0.260,0.0,0.597
2025-12-27 17:54:21,3,894,0.0,0.0,3.658846626923814e-05,0,LRU,6,0.000,0.260,0.0,0.566
2025-12-27 17:54:21,3,912,0.0,0.0,9.047480800248758e-05,0,LRU,6,0.000,0.260,0.0,0.570
2025-12-27 17:54:21,3,930,0.0,0.0,3.903836171493937e-05,0,LRU,6,0.000,0.260,0.0,0.597
2025-12-27 17:54:21,3,948,0.0,0.0,1.6218441146668233e-05,0,LRU,6,0.000,0.260,0.0,0.641
2025-12-27 17:54:21,3,966,0.0,0.0,3.6133288164959384e-05,0,LRU,6,0.000,0.260,0.0,0.575
2025-12-27 17:54:21,3,984,0.0,0.0,3.0175659002525497e-05,0,LRU,6,0.000,0.260,0.0,0.532
2025-12-27 17:54:21,3,1002,0.0,0.0,1.0053875185258252e-05,0,LRU,6,0.000,0.260,0.0,0.547
2025-12-27 17:54:21,3,1020,0.0,0.0,1.1376020955835548e-05,0,LRU,6,0.000,0.260,0.0,0.546
2025-12-27 17:54:21,3,1032,0.0,0.0,2.474473665609396e-05,0,LRU,6,0.000,0.260,0.0,0.545
2025-12-27 17:54:21,3,1050,0.0,0.0,2.6006645822304792e-05,0,LRU,6,0.000,0.260,0.0,0.550
2025-12-27 17:54:21,3,1068,0.0,0.0,3.21665152211014e-05,0,LRU,6,0.000,0.260,0.0,0.552
2025-12-27 17:54:21,3,1086,0.0,0.0,7.888366733469119e-05,0,LRU,6,0.000,0.260,0.0,0.548
2025-12-27 17:54:21,3,1098,0.0,0.0,2.10844847857715e-05,0,LRU,6,0.000,0.260,0.0,0.509
2025-12-27 17:54:21,3,1110,0.0,0.0,7.033801533353945e-05,0,LRU,6,0.000,0.260,0.0,0.511
2025-12-27 17:54:21,3,1128,0.0,0.0,3.176030522567114e-05,0,LRU,6,0.000,0.260,0.0,0.436
2025-12-27 17:54:21,3,1146,0.0,0.0,4.283602139011952e-05,0,LRU,6,0.000,0.260,0.0,0.388
2025-12-27 17:54:21,3,1164,0.0,0.0,4.422538072323454e-05,0,LRU,6,0.000,0.260,0.0,0.321
2025-12-27 17:54:21,3,1182,0.0,0.0,2.5476002942395406e-05,0,LRU,6,0.000,0.260,0.0,0.311
2025-12-27 17:54:21,3,1200,0.0,0.0,2.1936470590350465e-05,0,LRU,6,0.000,0.260,0.0,0.343
2025-12-27 17:54:21,3,1218,0.0,0.0,6.0003356520875445e-05,0,LRU,6,0.000,0.260,0.0,0.298
2025-12-27 17:54:21,3,1236,0.0,0.0,3.444040697835394e-05,0,LRU,6,0.000,0.260,0.0,0.380
2025-12-27 17:54:21,3,1254,0.0,0.0,4.507900106351358e-05,0,LRU,6,0.000,0.260,0.0,0.352
2025-12-27 17:54:21,3,1272,0.0,0.0,4.986583449086226e-05,0,LRU,6,0.000,0.260,0.0,0.329
