Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:21,3,18,0.0,0.0,0.0009389290660673332,0,MRU,6,0.000,0.260,0.0,0.633
2025-12-27 17:54:21,3,36,0.0,0.0,0.001368032165633992,0,MRU,6,0.000,0.260,0.0,0.614
2025-12-27 17:54:21,3,48,0.0,0.0,0.0012081863544630867,0,MRU,6,0.000,0.260,0.0,0.621
2025-12-27 17:54:21,3,66,0.0,0.0,0.0011179911046098703,0,MRU,6,0.000,0.260,0.0,0.655
2025-12-27 17:54:21,3,78,0.0,0.0,0.0008330170535718143,0,MRU,6,0.000,0.260,0.0,0.578
2025-12-27 17:54:21,3,96,0.0,0.0,0.0005077519191875525,0,MRU,6,0.000,0.260,0.0,0.544
2025-12-27 17:54:21,3,114,0.0,0.0,0.000689281289910049,0,MRU,6,0.000,0.260,0.0,0.572
2025-12-27 17:54:21,3,132,0.0,0.0,0.0005511148098426138,0,MRU,6,0.000,0.260,0.0,0.537
2025-12-27 17:54:21,3,150,0.0,0.0,0.00030721984482627,0,MRU,6,0.000,0.260,0.0,0.580
2025-12-27 17:54:21,3,168,0.0,0.0,0.0004041975915423789,0,MRU,6,0.000,0.260,0.0,0.591
2025-12-27 17:54:21,3,186,0.0,0.0,0.0002190624806793821,0,MRU,6,0.000,0.260,0.0,0.582
2025-12-27 17:54:21,3,204,0.0,0.0,0.0003610007605663834,0,MRU,6,0.000,0.260,0.0,0.523
2025-12-27 17:54:21,3,222,0.0,0.0,0.0002789211414564271,0,MRU,6,0.000,0.260,0.0,0.498
2025-12-27 17:54:21,3,240,0.0,0.0,0.00022437604263125468,0,MRU,6,0.000,0.260,0.0,0.504
2025-12-27 17:54:21,3,258,0.0,0.0,8.542669371693991e-05,0,MRU,6,0.000,0.260,0.0,0.513
2025-12-27 17:54:21,3,270,0.0,0.0,0.0002062243772021437,0,MRU,6,0.000,0.260,0.0,0.443
2025-12-27 17:54:21,3,288,0.0,0.0,0.00021190042323734722,0,MRU,6,0.000,0.260,0.0,0.445
2025-12-27 17:54:21,3,306,0.0,0.0,0.00018419422617476942,0,MRU,6,0.000,0.260,0.0,0.388
2025-12-27 17:54:21,3,324,0.0,0.0,0.00021965613520234586,0,MRU,6,0.000,0.260,0.0,0.347
2025-12-27 17:54:21,3,342,0.0,0.0,5.8518012036096645e-05,0,MRU,6,0.000,0.260,0.0,0.383
2025-12-27 17:54:21,3,360,0.0,0.0,8.835238816444229e-05,0,MRU,6,0.000,0.260,0.0,0.473
2025-12-27 17:54:21,3,378,0.0,0.0,5.982901204208397e-05,0,MRU,6,0.000,0.260,0.0,0.481
2025-12-27 17:54:21,3,396,0.0,0.0,0.00015092087399926855,0,MRU,6,0.000,0.260,0.0,0.560
2025-12-27 17:54:21,3,408,0.0,0.0,0.00012516354539493204,0,MRU,6,0.000,0.260,0.0,0.628
2025-12-27 17:54:21,3,426,0.0,0.0,5.9451315875540396e-05,0,MRU,6,0.000,0.260,0.0,0.624
2025-12-27 17:54:21,3,444,0.0,0.0,9.954665782377328e-05,0,MRU,6,0.000,0.260,0.0,0.627
2025-12-27 17:54:21,3,462,0.0,0.0,6.0634358035537445e-05,0,MRU,6,0.000,0.260,0.0,0.587
2025-12-27 17:54:21,3,480,0.0,0.0,0.00018372603826504784,0,MRU,6,0.000,0.260,0.0,0.525
2025-12-27 17:54:21,3,492,0.0,0.0,0.00012079261068312007,0,MRU,6,0.000,0.260,0.0,0.552
2025-12-27 17:54:21,3,510,0.0,0.0,3.280826309892279e-05,0,MRU,6,0.000,0.260,0.0,0.534
