num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,LMM-1,12,11.791666666666666,1.2943520472507555,11.752083333333339,1.2296344448882186,0.7430136779885239,0.03643930404643017
4,LMM-2,12,11.833333333333334,1.247219128924647,8.707175925925933,2.123251961470795,0.7693474619837688,0.01965080099316427
6,LMM-1,12,9.208333333333334,0.6023680122833733,9.297916666666671,0.5722496116692051,0.8061609607539192,0.02488202826753687
6,LMM-2,12,9.083333333333334,0.42491829279939874,7.607986111111116,1.1516821998570586,0.8220387024602623,0.014260186949975372
8,LMM-1,12,8.416666666666666,0.7168604389202189,8.545833333333338,0.6810174169742084,0.8317201338610573,0.030684339355919795
8,LMM-2,12,7.579861111111111,0.68263394369182,6.278530092592597,1.1484609832616754,0.8681283764070904,0.025063466094306656
10,LMM-1,12,7.708333333333333,0.871022706681953,7.872916666666671,0.8274715713478557,0.8476604198258363,0.024703117762946723
10,LMM-2,12,6.489583333333333,0.8857025682201966,5.818113425925929,1.2143797428768996,0.900824922224834,0.02145887017371889
