iteration,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,2,LMM-1,4,12.875,1.5562374497485916,21.680798988483488,2.5048669526851146,0.7881215657049517,0.026432820637241325
1,2,LMM-2,4,12.875,1.5562374497485916,21.680798988483488,2.5048669526851146,0.7881215657049517,0.026432820637241325
1,4,LMM-1,4,12.375,0.8926785535678563,21.4141654133961,1.907141971215421,0.5759576015749541,0.04699559855866661
1,4,LMM-2,4,12.375,0.8926785535678563,14.957774958358431,1.879832082536693,0.5963313557895222,0.0439071195604202
1,6,LMM-1,4,11.958333333333332,1.7052818274734267,20.91039717315422,3.350543418034616,0.4397175200962222,0.10534889283470253
1,6,LMM-2,4,12.458333333333332,1.0952866190079094,19.222991164957122,2.1172035903509427,0.4503375224577818,0.06636314269216562
1,8,LMM-1,4,12.5625,0.8727650027355588,22.34578604170164,1.9678386039950546,0.2680486735204006,0.05359210646158522
1,8,LMM-2,4,12.1875,1.2670709332945809,17.499631766588728,2.6083329073127715,0.3359144043925686,0.07797249589243688
2,2,LMM-1,4,12.875,1.5562374497485916,21.680798988483488,2.5048669526851146,0.7881215657049517,0.026432820637241325
2,2,LMM-2,4,12.875,1.5562374497485916,21.680798988483488,2.5048669526851146,0.7881215657049517,0.026432820637241325
2,4,LMM-1,4,12.375,0.8926785535678563,21.4141654133961,1.907141971215421,0.5759576015749541,0.04699559855866661
2,4,LMM-2,4,12.375,0.8926785535678563,14.957774958358431,1.879832082536693,0.5963313557895222,0.0439071195604202
2,6,LMM-1,4,11.958333333333332,1.7052818274734267,20.91039717315422,3.350543418034616,0.4397175200962222,0.10534889283470253
2,6,LMM-2,4,12.458333333333332,1.0952866190079094,19.222991164957122,2.1172035903509427,0.4503375224577818,0.06636314269216562
2,8,LMM-1,4,12.5625,0.8727650027355588,22.34578604170164,1.9678386039950546,0.2680486735204006,0.05359210646158522
2,8,LMM-2,4,12.1875,1.2670709332945809,17.499631766588728,2.6083329073127715,0.3359144043925686,0.07797249589243688
