iteration,num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
1,4,LMM-1,4,11.5,1.118033988749895,31.893325414926704,1.819828610201199,0.32975694066820277,0.3402604553967288
1,4,LMM-2,4,11.5,1.118033988749895,27.238454441610592,2.3504075209438873,0.33603716895408786,0.34430690712491
1,6,LMM-1,4,12.177083333333334,0.2506501961565827,32.16676880616585,1.1841706571618287,0.3654572206327389,0.21159181196881405
1,6,LMM-2,4,12.135416666666666,0.23454854685828544,27.164628753574455,3.994792549976234,0.39602126127050485,0.19422939792866956
1,8,LMM-1,4,11.166666666666666,0.22821773229381936,29.211861832354206,1.7477381136911179,0.36001407326542806,0.22666830100508495
1,8,LMM-2,4,10.697916666666666,0.2937056704139933,22.952857827422413,4.855984569940693,0.44083002377258723,0.20034081006226487
1,10,LMM-1,4,10.270833333333334,0.27243118397129185,26.114948000551934,1.3730176279712076,0.36558458737916805,0.22187095126812403
1,10,LMM-2,4,10.083333333333334,0.5682575707077439,20.893894547561008,4.143500525992016,0.4345157230820253,0.21200730197335477
2,4,LMM-1,4,9.645833333333334,0.5216660010645382,26.994207654403642,0.6711210350479764,0.4639755594002615,0.29529787084283776
2,4,LMM-2,4,9.645833333333334,0.5216660010645382,22.40583126024375,3.5852577672805026,0.4768113375348456,0.2976198523826707
2,6,LMM-1,4,8.989583333333334,0.1917911733283539,23.663688700666807,0.8591224153821969,0.4541441642378423,0.202548013745952
2,6,LMM-2,4,8.989583333333334,0.1917911733283539,20.348383083442492,2.044309852934015,0.4791019424731265,0.18614213487707967
2,8,LMM-1,4,8.0625,0.480071609241788,20.452164522788923,1.6340763428582545,0.5197499541038783,0.21739274110737644
2,8,LMM-2,4,7.90625,0.427337322849292,16.774323085350325,0.8290991406724803,0.5578612194213949,0.19213411698615884
2,10,LMM-1,4,7.432291666666667,0.8374086548444154,18.78113251331427,2.640687195513474,0.5031428949630288,0.192744532436257
2,10,LMM-2,4,7.364583333333333,0.9144741772370248,15.34876982410074,1.2695918128381365,0.5353240096309017,0.17403627895358634
3,4,LMM-1,4,17.375,0.414578098794425,49.70409782214743,3.7851735767755454,0.32894117350899704,0.22797599242955283
