num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,LMM-1,60,13.32824074074074,2.3726027085936217,36.502485399214564,7.086940602278701,0.4427319007405328,0.2173695408825323
4,LMM-2,60,13.131018518518518,2.2194070227380274,32.02141018834075,6.513004732012652,0.47328898064638725,0.20045674096541363
6,LMM-1,60,12.417592592592593,2.3491196947350392,33.04245760301599,6.9630433701675205,0.479097683567591,0.21546001139297635
6,LMM-2,60,12.274537037037037,2.1574029864046262,28.85210940128909,6.302386535724109,0.5095436600245645,0.19677798072777583
8,LMM-1,60,11.082407407407407,2.707076948216753,28.41853789417941,7.744161156273317,0.5417713760375652,0.20805628164916992
8,LMM-2,60,10.886574074074074,2.540113073385315,24.51823946905746,6.9665129864805975,0.572795882009724,0.18726680853005642
10,LMM-1,60,8.999768518518518,2.007295227044365,22.547477999192598,5.970264197375186,0.6204967666268935,0.18901230676473368
10,LMM-2,60,8.83449074074074,1.983348071040966,19.390091167723643,5.390701957391577,0.6518861440359147,0.1709602302023434
