num_publishers,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
4,LMM-1,400,11.948125,1.61727865081284,11.917382812499987,1.5776064776049656,0.7333641227430563,0.05547265626952416
4,LMM-2,400,11.888958333333333,1.708398258420735,11.851799479166655,1.6320907456656313,0.7350079916774084,0.05759766008280268
6,LMM-1,400,10.900625,1.6554737567762892,10.905593749999989,1.572700068937473,0.7670168251397129,0.05296894058913122
6,LMM-2,400,10.675364583333332,1.9554536888486445,10.688846354166655,1.8693431149950999,0.7734406601412194,0.05893587857764135
8,LMM-1,400,9.866875,1.5338665145230206,9.92353124999999,1.4571731887968684,0.7966658233662485,0.047077773844146735
8,LMM-2,400,9.243020833333334,2.031032336094238,9.325369791666656,1.9428291346978646,0.8150099876434882,0.059729106779324345
10,LMM-1,400,8.95875,1.529149579831875,9.06081249999999,1.45269210084028,0.8238479749629282,0.04392901023968324
10,LMM-2,400,7.976822916666666,2.0528181683196296,8.122825520833324,1.9620590003014142,0.852209588376072,0.05692827417047582
