iteration,num_users,lmm,samples,avg_hops,avg_hops_std,avg_delay,avg_delay_std,avg_success_rate,avg_success_rate_std
13,4,LMM-1,4,10.125,1.0825317547305484,25.501511886044668,3.5844787720724485,0.6443776161623984,0.056653313207296
13,4,LMM-2,4,9.875,1.4737282653189494,15.45108962732823,2.641683727711256,0.676109578912769,0.06673568393436682
13,6,LMM-1,4,9.208333333333334,1.1924240017711818,23.819330156546012,4.049726569816998,0.5307177341337321,0.08121657982762491
13,6,LMM-2,4,9.083333333333334,1.4976833963009524,21.248447060911644,3.7432474785068335,0.5602819247801231,0.09586007332046725
13,8,LMM-1,4,9.625,1.2960275845829825,25.984762171582712,4.699901735796348,0.36967538755633067,0.09360910882048057
13,8,LMM-2,4,9.5625,1.602000702247037,20.844592684464544,5.392362675500157,0.4335805359426038,0.12635787128923792
14,2,LMM-1,4,11.0,0.7071067811865476,26.399053879182773,2.1048564936996375,0.8089011063715827,0.017870154271563656
14,2,LMM-2,4,11.0,0.7071067811865476,26.399821108564787,2.1037178402216394,0.8088566418665014,0.017803697577956825
14,4,LMM-1,4,10.5,0.8660254037844386,26.443410399882644,2.587671286733087,0.6288100018205278,0.03711653970029127
14,4,LMM-2,4,10.5,0.8660254037844386,17.070717234639954,0.5402650893788653,0.6504522711359552,0.033702021362094714
14,6,LMM-1,4,10.625,0.9886508764753894,27.207407871039372,2.9646865093297112,0.4676290665551788,0.045981836699200224
14,6,LMM-2,4,10.375,1.1078946500256943,23.760998243074347,3.3038010061961613,0.5083176657312855,0.06638006557654086
14,8,LMM-1,4,10.75,0.4759858191164943,28.58949868706882,1.6388560457038848,0.32415491699136223,0.023570561324270396
14,8,LMM-2,4,10.75,0.4759858191164943,23.714295774120565,1.7344350289089916,0.37380926768623396,0.028465587959743306
15,2,LMM-1,4,9.375,2.161452058223823,22.65060975225576,5.8052167762239,0.840249766066038,0.046452122602064466
15,2,LMM-2,4,9.375,2.161452058223823,22.65060975225576,5.8052167762239,0.840249766066038,0.046452122602064466
15,4,LMM-1,4,9.75,2.165063509461097,24.541163244753054,5.7921079292946,0.6573958161187443,0.08365371035034533
15,4,LMM-2,4,9.75,2.165063509461097,16.456994529875743,1.2586109068482734,0.6783605168809568,0.07202558940135509
15,6,LMM-1,4,9.708333333333334,1.464273615900465,25.0327050726301,4.587184113733669,0.5129987575350634,0.08140831299630188
15,6,LMM-2,4,9.708333333333334,1.464273615900465,22.09030622512476,4.397774081121898,0.5423908237543703,0.07752812437022943
15,8,LMM-1,4,9.6875,2.1460355891736747,26.1311912900502,6.106216560072894,0.367575385523642,0.10950288850973479
15,8,LMM-2,4,9.6875,2.1460355891736747,21.22270339469914,5.926216434215275,0.42092877602650147,0.11362283750234191
